"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"39313094";52.0;2.0;"2022-06-27";52.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"393a7097";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"39631ac3";56.0;3.0;"2022-06-27";56.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3af99dc5";"";"";"";36.0;"";"2022-07-04";0.0;"";"2022-04-05";1.7;"";"2022-09-09";0.0;"";"2022-09-05"
"3afb0853";54.0;2.0;"2022-06-27";54.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3b443a48";83.0;4.0;"2022-06-27";83.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3b643191";50.0;2.0;"2022-07-11";16.0;"";"2022-07-04";50.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3bdc7f95";46.7;2.0;"2022-09-05";39.0;"";"2022-07-04";38.33;"";"2022-07-14";46.7;"DA";"2022-09-09";0.0;"";"2022-09-05"
"3c5ed8d8";45.0;2.0;"2022-09-05";12.0;"";"2022-05-06";41.67;"";"2022-07-17";45.0;"DA";"2022-09-11";0.0;"";"2022-09-05"
"3c676647";55.0;3.0;"2022-06-27";55.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3cd8ed42";58.0;3.0;"2022-06-27";58.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3d12df31";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3db1a058";"";"";"";4.0;"";"2022-05-06";0.0;"";"2022-07-14";0.0;"";"2022-04-05";6.7;"";"2022-09-14"
"3db657cc";63.0;3.0;"2022-06-27";63.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3e5a3292";65.0;3.0;"2022-07-11";0.0;"";"2022-05-06";65.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3e69e3c7";60.0;3.0;"2022-06-27";60.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3e8670d1";73.0;4.0;"2022-06-27";73.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3f4d7288";"";"";"";15.0;"";"2022-07-04";23.33;"";"2022-07-14";15.0;"";"2022-09-09";0.0;"";"2022-09-05"
"3f9cc87d";63.0;3.0;"2022-06-27";63.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3fc78d89";56.67;3.0;"2022-07-11";28.0;"";"2022-05-06";56.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"403764ba";"";"";"";9.0;"";"2022-05-06";20.0;"";"2022-07-14";20.0;"";"2022-09-09";0.0;"";"2022-09-05"
"403cf753";75.0;4.0;"2022-06-27";75.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4053a839";63.0;3.0;"2022-06-27";63.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"40ac1106";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"418774ea";67.0;3.0;"2022-06-27";67.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"419bb32f";57.0;3.0;"2022-06-27";57.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"41b960e9";50.0;2.0;"2022-06-27";50.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"41c3af45";46.67;2.0;"2022-07-11";39.0;"";"2022-07-04";46.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4202d2e4";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"42159250";79.0;4.0;"2022-06-27";79.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"42673e61";49.0;2.0;"2022-06-27";49.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"426f2dd6";60.0;3.0;"2022-06-27";60.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"42eb2f1c";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"42ec9699";69.0;3.0;"2022-06-27";69.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"42f83e39";45.0;2.0;"2022-07-11";31.0;"";"2022-07-04";45.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"43300494";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"43506f99";62.0;3.0;"2022-06-27";62.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"437c298a";"";"";"";1.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"44057853";"";"";"";6.0;"";"2022-05-06";16.67;"";"2022-07-14";30.0;"";"2022-09-09";28.3;"";"2022-09-14"
"44a9525f";"";"";"";11.0;"";"2022-07-04";0.0;"";"2022-04-05";1.7;"";"2022-09-09";0.0;"";"2022-09-05"
"44b8794a";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"44c32f03";53.33;2.0;"2022-07-11";7.0;"";"2022-05-06";53.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"44c3578a";57.0;3.0;"2022-06-27";57.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"451425bb";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4667e83b";"";"";"";25.0;"";"2022-07-04";36.67;"";"2022-07-14";35.0;"";"2022-09-09";0.0;"";"2022-09-05"
"46ca8e1b";53.0;2.0;"2022-06-27";53.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"47120885";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"47c7699d";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"48aaa2aa";49.0;2.0;"2022-06-27";49.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"48f4b7cb";89.0;5.0;"2022-06-27";89.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"49103056";60.0;3.0;"2022-07-11";11.0;"";"2022-05-06";60.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4933892f";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"494d2537";66.7;3.0;"2022-09-05";39.0;"";"2022-07-04";0.0;"";"2022-04-05";66.7;"DA";"2022-09-09";0.0;"";"2022-09-05"
"49807ee9";"";"";"";5.0;"";"2022-05-06";21.67;"";"2022-07-14";28.3;"";"2022-09-09";38.3;"";"2022-09-14"
"49b5cfd8";60.0;3.0;"2022-06-27";60.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"49e37b91";48.33;2.0;"2022-07-11";33.0;"";"2022-07-04";48.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4a2eb81f";49.0;2.0;"2022-06-27";49.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4a45ab2b";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4ad00776";"";"";"";36.0;"";"2022-07-04";40.0;"";"2022-07-14";36.7;"";"2022-09-09";0.0;"";"2022-09-05"
"4aedcb8c";66.0;3.0;"2022-06-27";66.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4b035082";64.0;3.0;"2022-06-27";64.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4b9a5ea6";56.0;3.0;"2022-06-27";56.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4c46ca14";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4c83ab43";62.0;3.0;"2022-06-27";62.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4c92a1c7";53.0;2.0;"2022-06-27";53.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4c97208b";53.0;2.0;"2022-06-27";53.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4cace330";46.67;2.0;"2022-07-11";25.0;"";"2022-07-04";46.67;"DA";"2022-07-17";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4cb0f850";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4cb7cd75";52.0;2.0;"2022-06-27";52.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4d810aab";57.0;3.0;"2022-06-27";57.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4d976ddb";50.0;2.0;"2022-06-27";50.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4df8f324";76.0;4.0;"2022-06-27";76.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4e288bbb";47.0;2.0;"2022-06-27";47.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4e505f37";48.0;2.0;"2022-06-27";48.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4eb266fa";76.7;4.0;"2022-09-05";38.0;"";"2022-07-04";0.0;"";"2022-04-05";76.7;"DA";"2022-09-09";0.0;"";"2022-09-05"
"4eca3cf2";50.0;2.0;"2022-06-27";50.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4ecbc49f";63.33;3.0;"2022-07-11";34.0;"";"2022-07-04";63.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"4f76b92b";"";"";"";27.0;"";"2022-07-04";21.67;"";"2022-07-14";21.7;"";"2022-09-09";0.0;"";"2022-09-05"
"501f7b9d";85.0;5.0;"2022-06-27";85.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"50495e45";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5088c7a0";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5138184e";57.0;3.0;"2022-06-27";57.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"52e38718";77.0;4.0;"2022-06-27";77.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"53c1b151";"";"";"";16.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"54459721";79.0;4.0;"2022-06-27";79.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"544603f2";53.0;2.0;"2022-06-27";53.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5466f173";55.0;3.0;"2022-07-11";38.0;"";"2022-07-04";55.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5485187a";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"549085fa";48.33;2.0;"2022-07-11";36.0;"";"2022-07-04";48.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"557e87f4";"";"";"";1.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"55839b80";51.7;2.0;"2022-09-13";26.0;"";"2022-07-04";35.0;"";"2022-07-14";28.3;"";"2022-09-09";51.7;"DA";"2022-09-14"
"55c14890";"";"";"";38.0;"";"2022-07-04";41.67;"";"2022-07-14";38.3;"";"2022-09-09";40.0;"";"2022-09-14"
"55d1ede9";"";"";"";4.0;"";"2022-05-06";16.67;"";"2022-07-14";5.0;"";"2022-09-09";25.0;"";"2022-09-14"
"55fb79ef";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5631218c";80.0;4.0;"2022-07-11";33.0;"";"2022-05-06";80.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"56357b49";46.0;2.0;"2022-06-27";46.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"573527c4";"";"";"";38.0;"";"2022-07-04";41.67;"";"2022-07-14";30.0;"";"2022-09-09";40.0;"";"2022-09-14"
"57cf99c4";"";"";"";8.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"57fab412";64.0;3.0;"2022-06-27";64.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5829fba3";60.0;3.0;"2022-06-27";60.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5869c660";"";"";"";0.0;"";"2022-05-06";40.0;"";"2022-07-14";30.0;"";"2022-09-09";0.0;"";"2022-09-05"
"58864dfa";52.0;2.0;"2022-06-27";52.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"588f442b";50.0;2.0;"2022-07-11";15.0;"";"2022-05-06";50.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"58a07218";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"58a60c0d";81.0;4.0;"2022-06-27";81.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"590f9476";"";"";"";1.0;"";"2022-05-06";0.0;"";"2022-04-05";3.3;"";"2022-09-09";0.0;"";"2022-09-05"
"595f3a43";49.0;2.0;"2022-06-27";49.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5966fb2a";56.0;3.0;"2022-06-27";56.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5a3d2f72";45.0;2.0;"2022-09-13";21.0;"";"2022-07-04";16.67;"";"2022-07-14";40.0;"";"2022-09-09";45.0;"DA";"2022-09-14"
"5a3fd02c";"";"";"";13.0;"";"2022-05-06";0.0;"";"2022-04-05";10.0;"";"2022-09-09";16.7;"";"2022-09-14"
"5a7961dc";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5ad00b36";"";"";"";10.0;"";"2022-05-06";6.67;"";"2022-07-14";8.3;"";"2022-09-09";10.0;"";"2022-09-14"
"5ad03aea";"";"";"";27.0;"";"2022-07-04";15.0;"";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5b46213c";55.0;3.0;"2022-06-27";55.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5b7ab0d2";"";"";"";25.0;"";"2022-07-04";0.0;"";"2022-04-05";20.0;"";"2022-09-09";35.0;"";"2022-09-14"
"5c900082";"";"";"";8.0;"";"2022-05-06";36.67;"";"2022-07-14";38.3;"";"2022-09-09";30.0;"";"2022-09-14"
"5cd26ede";52.0;2.0;"2022-06-27";52.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5d0f1f7a";47.0;2.0;"2022-06-27";47.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5d259630";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5d3a0af0";45.0;2.0;"2022-09-05";5.0;"";"2022-05-06";0.0;"";"2022-04-05";45.0;"DA";"2022-09-11";0.0;"";"2022-09-05"
"5d3cdee3";"";"";"";4.0;"";"2022-07-04";0.0;"";"2022-04-05";3.3;"";"2022-09-09";0.0;"";"2022-09-05"
"5d7f7c6a";60.0;3.0;"2022-06-27";60.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5dfe0484";58.33;3.0;"2022-07-11";40.0;"";"2022-07-04";58.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5eac753c";53.0;2.0;"2022-06-27";53.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"5ef7b6ee";63.33;3.0;"2022-07-11";4.0;"";"2022-05-06";63.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"602bbd34";47.0;2.0;"2022-06-27";47.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"602de966";"";"";"";32.0;"";"2022-07-04";0.0;"";"2022-04-05";33.3;"";"2022-09-09";16.7;"";"2022-09-14"
"60704ab1";88.0;5.0;"2022-06-27";88.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"60d99704";46.0;2.0;"2022-06-27";46.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"610cd2fe";91.0;5.0;"2022-06-27";91.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"614d7ffc";58.3;3.0;"2022-09-05";40.0;"";"2022-07-04";0.0;"";"2022-04-05";58.3;"DA";"2022-09-09";0.0;"";"2022-09-05"
"6193e086";"";"";"";28.0;"";"2022-07-04";23.33;"";"2022-07-14";18.3;"";"2022-09-09";38.3;"";"2022-09-14"
"61a0d2ad";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"61c44074";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"61cbd0a9";48.0;2.0;"2022-06-27";48.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"61ec18ad";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6235261a";"";"";"";9.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"626bed4a";45.0;2.0;"2022-07-11";5.0;"";"2022-05-06";45.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"62863be4";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"62be77ad";"";"";"";18.0;"";"2022-07-04";0.0;"";"2022-04-05";38.3;"";"2022-09-09";28.3;"";"2022-09-14"
"62c599c1";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"62d7e56e";"";"";"";15.0;"";"2022-07-04";16.67;"";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"636a5856";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"63a06c1c";"";"";"";8.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"641caf82";"";"";"";30.0;"";"2022-07-04";31.67;"";"2022-07-14";18.3;"";"2022-09-09";16.7;"";"2022-09-14"
"646823cc";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6471acc1";46.0;2.0;"2022-06-27";46.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"648b0420";"";"";"";28.0;"";"2022-07-04";28.33;"";"2022-07-14";21.7;"";"2022-09-11";38.3;"";"2022-09-14"
"6492fc5d";58.33;3.0;"2022-07-11";32.0;"";"2022-07-04";58.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"64e47fde";45.0;2.0;"2022-09-05";41.0;"";"2022-07-07";41.67;"";"2022-07-17";45.0;"DA";"2022-09-11";0.0;"";"2022-09-05"
"650770db";53.33;2.0;"2022-07-11";39.0;"";"2022-07-04";53.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"653e6adc";52.0;2.0;"2022-06-27";52.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"65703c92";66.67;3.0;"2022-07-11";40.0;"";"2022-07-04";66.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"65aec1a0";"";"";"";11.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"663fefbe";45.0;2.0;"2022-09-13";33.0;"";"2022-07-04";15.0;"";"2022-07-14";28.3;"";"2022-09-09";45.0;"DA";"2022-09-14"
"664f0a38";"";"";"";19.0;"";"2022-07-04";0.0;"";"2022-04-05";20.0;"";"2022-09-09";41.7;"";"2022-09-14"
"66e317b0";75.0;4.0;"2022-09-05";28.0;"";"2022-05-06";0.0;"";"2022-04-05";75.0;"DA";"2022-09-09";0.0;"";"2022-09-05"
"66f36758";55.0;3.0;"2022-06-27";55.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"67070ec0";46.0;2.0;"2022-06-27";46.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"674ec5d1";57.0;3.0;"2022-06-27";57.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"67e44413";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"681dc82b";86.0;5.0;"2022-06-27";86.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"68e8f7c1";85.0;5.0;"2022-06-27";85.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"69586b88";51.67;2.0;"2022-07-11";0.0;"";"2022-05-06";51.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"69958f5e";58.33;3.0;"2022-07-11";34.0;"";"2022-07-04";58.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6a06976b";77.0;4.0;"2022-06-27";77.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6a0b97a1";63.0;3.0;"2022-06-27";63.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6a9f11c8";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6c0aec1b";"";"";"";3.0;"";"2022-05-06";13.33;"";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6c1e8417";53.0;2.0;"2022-06-27";53.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6ced1f99";56.0;3.0;"2022-06-27";56.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6d0c2354";46.67;2.0;"2022-07-11";34.0;"";"2022-07-04";46.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6d44ff24";66.67;3.0;"2022-07-11";28.0;"";"2022-07-04";66.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"6d4d08c6";"";"";"";34.0;"";"2022-07-04";0.0;"";"2022-04-05";28.3;"";"2022-09-09";28.3;"";"2022-09-14"
"6db5089f";"";"";"";16.0;"";"2022-07-04";40.0;"";"2022-07-14";26.7;"";"2022-09-09";30.0;"";"2022-09-14"
"6dcbe36d";49.0;2.0;"2022-06-27";49.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
