"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"3. ispitni rok - bodovi";"3. ispitni rok - prolaz";"3. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"702cda4c";"";"";"";13;"";"2022-02-02";0;"";"2021-11-15";19;"";"2022-07-07";16;"";"2022-09-01";17;"";"2022-09-14"
"70927dbf";"";"";"";34;"";"2022-02-02";44;"";"2022-02-09";11;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"70b46077";60.0;3.0;"2022-01-24";60;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"716555d1";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7223e31c";97.0;5.0;"2022-01-24";97;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7260b377";49.0;2.0;"2022-01-24";49;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"726924f0";50.0;2.0;"2022-02-07";25;"";"2022-02-02";50;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"728209ff";66.0;3.0;"2022-01-24";66;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"72a67a57";48.0;2.0;"2022-01-24";48;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"72b920d0";72.0;4.0;"2022-01-24";72;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"72e492f4";46.0;2.0;"2022-01-24";46;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"73212362";62.0;3.0;"2022-01-24";62;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"73af9036";53.0;2.0;"2022-01-24";53;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7413cc57";53.0;2.0;"2022-01-24";53;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"74c5a92f";56.0;3.0;"2022-01-24";56;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"74f5e6e2";"";"";"";11;"";"2022-02-02";33;"";"2022-02-09";36;"";"2022-07-07";0;"";"2022-09-01";28;"";"2022-09-14"
"7572b28d";"";"";"";20;"";"2022-02-02";0;"";"2021-11-15";16;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"75c197b1";57.0;3.0;"2022-01-24";57;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"765e4873";70.0;4.0;"2022-01-24";70;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7683427e";67.0;3.0;"2022-01-24";67;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"76ed1e3e";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"772f27b9";61.0;3.0;"2022-01-24";61;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7731b4fe";82.0;4.0;"2022-01-24";82;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"77ef206b";69.0;3.0;"2022-01-24";69;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"783dfd14";46.0;2.0;"2022-01-24";46;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"78410b08";60.0;3.0;"2022-01-24";60;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"787a5e83";47.0;2.0;"2022-01-24";47;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"78b2ddb2";53.0;2.0;"2022-02-07";18;"";"2022-02-02";53;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"79026386";46.0;2.0;"2022-01-24";46;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"793190f8";"";"";"";5;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";19;"";"2022-09-01";0;"";"2022-09-05"
"794cb94a";54.0;2.0;"2022-01-24";54;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"794e55ce";"";"";"";30;"";"2022-02-02";33;"";"2022-02-09";0;"";"2022-07-07";13;"";"2022-09-01";0;"";"2022-09-05"
"79615c87";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"79b3b6f8";65.0;3.0;"2022-01-24";65;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"79d885e3";88.0;5.0;"2022-01-24";88;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7a93cc28";"";"";"";35;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7a982b23";"";"";"";2;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7a9b4978";"";"";"";4;"";"2022-02-02";28;"";"2022-02-09";0;"";"2022-07-07";22;"";"2022-09-01";0;"";"2022-09-05"
"7bec1ab7";58.0;3.0;"2022-01-24";58;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7c0cbaef";65.0;3.0;"2022-01-24";65;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7c8d82e7";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7e12589f";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7e5bde6b";87.0;5.0;"2022-01-24";87;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7efe50ac";80.0;4.0;"2022-02-07";0;"";"2022-02-02";80;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7fbcc564";53.0;2.0;"2022-01-24";53;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"7fd0cc21";59.0;3.0;"2022-01-24";59;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"80a01d60";50.0;2.0;"2022-02-07";42;"";"2022-02-02";50;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"81d35d72";66.0;3.0;"2022-01-24";66;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"81dfd6c1";54.0;2.0;"2022-01-24";54;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"81e8773d";85.0;5.0;"2022-01-24";85;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"836c2753";48.0;2.0;"2022-01-24";48;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"83b842f7";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"83ee34d5";"";"";"";10;"";"2022-02-02";33;"";"2022-02-09";0;"";"2022-07-07";17;"";"2022-09-01";0;"";"2022-09-05"
"84656faf";49.0;2.0;"2022-01-24";49;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"84a7f724";"";"";"";20;"";"2022-02-02";41;"";"2022-02-09";34;"";"2022-07-07";0;"";"2022-09-01";28;"";"2022-09-14"
"84c8b2fd";"";"";"";2;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";5;"";"2022-09-01";0;"";"2022-09-05"
"8581e7e2";"";"";"";23;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";9;"";"2022-09-01";0;"";"2022-09-05"
"859b1013";79.0;4.0;"2022-01-24";79;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"85d2c478";62.0;3.0;"2022-01-24";62;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"85ec333c";55.0;3.0;"2022-01-24";55;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"86a6128c";66.0;3.0;"2022-01-24";66;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"86ca8b92";47.0;2.0;"2022-01-24";47;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"87d0fac3";77.0;4.0;"2022-01-24";77;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"88128619";63.0;3.0;"2022-01-24";63;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"886bf57e";87.0;5.0;"2022-01-24";87;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"88ba0222";70.0;4.0;"2022-01-24";70;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"88d2b6a9";73.0;4.0;"2022-01-24";73;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"898204aa";54.0;2.0;"2022-01-24";54;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"89ba141c";"";"";"";43;"";"2022-02-02";0;"";"2021-11-15";13;"";"2022-07-07";30;"";"2022-09-01";30;"";"2022-09-14"
"89beccd7";56.0;3.0;"2022-01-24";56;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8a507aa5";45.0;2.0;"2022-08-29";28;"";"2022-02-02";0;"";"2021-11-15";36;"";"2022-07-07";45;"DA ";"2022-09-05";0;"";"2022-09-05"
"8aa134a5";"";"";"";25;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8aa24506";59.0;3.0;"2022-01-24";59;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8aa8ea86";85.0;5.0;"2022-01-24";85;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8aa91f6c";57.0;3.0;"2022-01-24";57;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8b678be4";64.0;3.0;"2022-08-29";42;"";"2022-02-02";41;"";"2022-02-09";0;"";"2022-07-07";64;"DA ";"2022-09-01";0;"";"2022-09-05"
"8b7f2472";53.0;2.0;"2022-08-29";0;"";"2022-02-02";0;"";"2021-11-15";33;"";"2022-07-07";53;"DA ";"2022-09-01";0;"";"2022-09-05"
"8be11d6d";45.0;2.0;"2022-01-24";45;"DA ";"2022-03-24";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8be68163";47.0;2.0;"2022-08-29";37;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";47;"DA ";"2022-09-01";0;"";"2022-09-05"
"8bf0c72a";50.0;2.0;"2022-01-24";50;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8c03d064";54.0;2.0;"2022-01-24";54;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8c1b1b67";60.0;3.0;"2022-01-24";60;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8c20ed23";45.0;2.0;"2022-08-29";31;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";45;"DA ";"2022-09-05";0;"";"2022-09-05"
"8c38cc89";92.0;5.0;"2022-01-24";92;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8c796418";74.0;4.0;"2022-01-24";74;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8c85671f";70.0;4.0;"2022-01-24";70;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8cadfd24";"";"";"";12;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";2;"";"2022-09-01";0;"";"2022-09-05"
"8d08802a";"";"";"";22;"";"2022-02-02";41;"";"2022-02-09";0;"";"2022-07-07";25;"";"2022-09-01";0;"";"2022-09-05"
"8dcd8126";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8ddc34d3";74.0;4.0;"2022-01-24";74;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8ddc46c4";50.0;2.0;"2022-07-04";44;"";"2022-02-02";0;"";"2021-11-15";50;"DA ";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8e6ea5ee";88.0;5.0;"2022-01-24";88;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8e801515";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"8e8e9135";"";"";"";22;"";"2022-02-02";41;"";"2022-02-09";30;"";"2022-07-07";0;"";"2022-09-01";33;"";"2022-09-14"
"8fca7765";56.0;3.0;"2022-01-24";56;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"90301aef";65.0;3.0;"2022-01-24";65;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"907a03e6";48.0;2.0;"2022-07-04";43;"";"2022-02-02";0;"";"2021-11-15";48;"DA ";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"90abc741";59.0;3.0;"2022-01-24";59;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"90c9426d";71.0;4.0;"2022-01-24";71;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9117753e";55.0;3.0;"2022-01-24";55;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9164ec0f";45.0;2.0;"2022-07-04";24;"";"2022-02-02";28;"";"2022-02-09";45;"DA ";"2022-07-14";0;"";"2022-09-01";0;"";"2022-09-05"
"91da3dae";90.0;5.0;"2022-01-24";90;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"92570f21";55.0;3.0;"2022-01-24";55;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"92f68070";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"93f97e47";73.0;4.0;"2022-02-07";42;"";"2022-02-02";73;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"94143c26";61.0;3.0;"2022-01-24";61;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9436b3a0";73.0;4.0;"2022-01-24";73;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"94879a25";78.0;4.0;"2022-01-24";78;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"949e561e";78.0;4.0;"2022-01-24";78;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"94c5ed3a";58.0;3.0;"2022-02-07";31;"";"2022-02-02";58;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"950910d1";59.0;3.0;"2022-01-24";59;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9541b18a";56.0;3.0;"2022-01-24";56;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9578e31c";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"95afa212";86.0;5.0;"2022-01-24";86;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"95f89dea";74.0;4.0;"2022-01-24";74;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"963124ff";81.0;4.0;"2022-01-24";81;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"96c6a12e";45.0;2.0;"2022-07-04";35;"";"2022-02-02";39;"";"2022-02-09";45;"DA ";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"970da6cc";65.0;3.0;"2022-01-24";65;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"979a6b89";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"97bdc4c4";68.0;3.0;"2022-01-24";68;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"97e9706f";62.0;3.0;"2022-01-24";62;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9816a31a";66.0;3.0;"2022-01-24";66;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"98b713c0";52.0;2.0;"2022-02-07";35;"";"2022-02-02";52;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"98d6e18a";50.0;2.0;"2022-01-24";50;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"99cc29f8";56.0;3.0;"2022-01-24";56;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"99f19980";48.0;2.0;"2022-02-07";41;"";"2022-02-02";48;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9a3fa33d";64.0;3.0;"2022-01-24";64;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9a505adc";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";27;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9b0c7afd";48.0;2.0;"2022-01-24";48;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9b3253d4";"";"";"";31;"";"2022-02-02";0;"";"2021-11-15";33;"";"2022-07-07";23;"";"2022-09-01";33;"";"2022-09-14"
"9c2733f2";56.0;3.0;"2022-01-24";56;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9d449fee";58.0;3.0;"2022-01-24";58;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9d854a2d";45.0;2.0;"2022-07-04";29;"";"2022-02-02";36;"";"2022-02-09";45;"DA ";"2022-07-14";0;"";"2022-09-01";0;"";"2022-09-05"
"9d8b9d6a";60.0;3.0;"2022-01-24";60;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9dd6134a";54.0;2.0;"2022-01-24";54;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9dda185a";87.0;5.0;"2022-01-24";87;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9e986671";52.0;2.0;"2022-01-24";52;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9ebfd3c2";73.0;4.0;"2022-01-24";73;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9f1183a9";89.0;5.0;"2022-01-24";89;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"9fd42718";47.0;2.0;"2022-07-04";39;"";"2022-02-02";0;"";"2021-11-15";47;"DA ";"2022-07-14";0;"";"2022-09-01";0;"";"2022-09-05"
"a0cc091f";57.0;3.0;"2022-01-24";57;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a1221888";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";20;"";"2022-09-01";0;"";"2022-09-05"
"a1421776";52.0;2.0;"2022-01-24";52;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a1bbb74a";64.0;3.0;"2022-01-24";64;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a1f70b12";48.0;2.0;"2022-02-07";37;"";"2022-02-02";48;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a21c29c7";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a2501189";62.0;3.0;"2022-01-24";62;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a2f66612";"";"";"";5;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a32f096c";81.0;4.0;"2022-01-24";81;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a402a848";48.0;2.0;"2022-01-24";48;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a4253b99";"";"";"";12;"";"2022-02-02";0;"";"2021-11-15";22;"";"2022-07-07";13;"";"2022-09-01";0;"";"2022-09-05"
"a42a3317";84.0;4.0;"2022-01-24";84;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a4b60ea0";45.0;2.0;"2022-08-29";37;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";45;"DA ";"2022-09-05";0;"";"2022-09-05"
"a4e4da66";66.0;3.0;"2022-02-07";0;"";"2022-02-02";66;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a52b2325";71.0;4.0;"2022-01-24";71;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a58180fc";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a58e1c8c";98.0;5.0;"2022-01-24";98;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a5915d82";49.0;2.0;"2022-01-24";49;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a5d80eb4";66.0;3.0;"2022-02-07";35;"";"2022-02-02";66;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a5e352a6";46.0;2.0;"2022-01-24";46;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"a5f969ca";93.0;5.0;"2022-01-24";93;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
