"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"3. ispitni rok - bodovi";"3. ispitni rok - prolaz";"3. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"be9b39ef";53.0;2.0;"2024-02-05";53;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"beebee8a";"";"";"";9;"";"2023-12-12";0.0;"";"2023-11-10";0.0;"";"2023-11-10";16.67;"";"2024-09-05";16.7;"";"2024-09-12"
"beec28b5";60.0;3.0;"2024-02-05";60;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c06cfbb1";55.0;2.0;"2024-02-05";55;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c0779e72";57.0;2.0;"2024-02-05";57;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c09776f1";81.0;4.0;"2024-02-05";81;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c0a4dfab";65.0;3.0;"2024-02-05";65;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c1091189";55.0;2.0;"2024-02-19";39;"";"2024-02-13";55.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c1c5dde6";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c29d5453";"";"";"";6;"";"2023-12-12";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c2b46456";52.0;2.0;"2024-02-05";52;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c2de6c56";51.0;2.0;"2024-02-05";51;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c31281f3";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c3552e7c";50.0;2.0;"2024-02-19";44;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c35b21c0";77.0;4.0;"2024-02-05";77;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c38d5eaa";65.0;3.0;"2024-02-05";65;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c39213b1";79.0;4.0;"2024-02-05";79;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c3ca89ec";"";"";"";17;"";"2024-02-08";0.0;"";"2023-11-10";5.0;"";"2024-07-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c3f60e79";70.0;3.0;"2024-02-05";70;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c3fd6c55";"";"";"";22;"";"2024-02-13";43.33;"";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c41fb279";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c4ac3c8f";63.0;3.0;"2024-02-05";63;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c4e0c9fb";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c508db19";90.0;5.0;"2024-02-05";90;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c55805cd";"";"";"";11;"";"2024-02-13";1.67;"";"2024-02-24";10.0;"";"2024-07-10";6.67;"";"2024-09-05";15.0;"";"2024-09-12"
"c5b99bad";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c62cbaaf";"";"";"";23;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c63fe921";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c64c7dd6";58.33;3.0;"2024-02-19";46;"";"2024-02-13";58.33;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c65205f1";55.0;2.0;"2024-02-05";55;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c73a15bb";64.0;3.0;"2024-02-05";64;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c7461377";54.0;2.0;"2024-02-05";54;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c757462e";"";"";"";14;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c82c3a83";75.0;4.0;"2024-02-05";75;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c83d46ad";54.0;2.0;"2024-02-05";54;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c8b84900";"";"";"";31;"";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c8f7a37a";"";"";"";19;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";33.33;"";"2024-09-05";21.7;"";"2024-09-12"
"c9729aa6";51.0;2.0;"2024-02-05";51;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c983bb04";50.0;2.0;"2024-02-19";34;"";"2024-02-13";50.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"c9db06f5";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ca29f4a5";53.0;2.0;"2024-02-05";53;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ca9a06ba";88.33;5.0;"2024-02-19";70;"DA ";"2024-02-13";88.33;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cac2e2ce";"";"";"";3;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cacbf6e7";57.0;2.0;"2024-02-05";57;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"caf1e2be";71.0;3.0;"2024-02-05";71;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cb93a24d";87.0;5.0;"2024-02-05";87;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cb976a3e";66.0;3.0;"2024-02-05";66;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cb99c461";50.0;2.0;"2024-02-19";44;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cc347cc1";"";"";"";36;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cc47c830";"";"";"";45;"";"2024-02-13";43.33;"";"2024-02-24";36.67;"";"2024-07-10";26.67;"";"2024-09-05";31.7;"";"2024-09-15"
"cc4e1f10";74.0;4.0;"2024-02-05";74;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cc83e38f";63.33;3.0;"2024-02-19";44;"";"2024-02-13";63.33;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cd65b783";65.0;3.0;"2024-02-05";65;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cd71fb93";58.0;3.0;"2024-02-05";58;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cde0187e";58.0;3.0;"2024-02-05";58;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ce5611ab";50.0;2.0;"2024-02-19";31;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ce76638d";50.0;2.0;"2024-02-19";39;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ce8b19bf";"";"";"";34;"";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"cf4066fc";54.0;2.0;"2024-02-05";54;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d009e06c";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d02b3bbe";50.0;2.0;"2024-02-19";45;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d02dfa3e";56.0;2.0;"2024-02-05";56;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d0f2ab07";"";"";"";40;"";"2024-02-13";30.0;"";"2024-02-22";0.0;"";"2023-11-10";35.0;"";"2024-09-05";31.7;"";"2024-09-12"
"d13f0c24";"";"";"";12;"";"2023-12-12";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d14521cc";51.0;2.0;"2024-02-05";51;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d1fbae19";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d31c8b2f";57.0;2.0;"2024-02-05";57;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d38a9149";56.0;2.0;"2024-02-05";56;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d403ce34";"";"";"";34;"";"2024-02-13";30.0;"";"2024-02-22";38.33;"";"2024-07-10";28.33;"";"2024-09-05";15.0;"";"2024-09-12"
"d47d08dd";"";"";"";4;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d4c8b418";70.0;3.0;"2024-02-19";49;"";"2024-02-13";70.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d4d16896";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d4fac710";70.0;3.0;"2024-02-05";70;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d5080e59";56.0;2.0;"2024-02-05";56;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d5936227";"";"";"";29;"";"2024-02-13";16.67;"";"2024-02-24";15.0;"";"2024-07-10";3.33;"";"2024-09-05";0.0;"";"2023-11-10"
"d5af1799";59.0;3.0;"2024-02-05";59;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d643ddc7";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d64b6886";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d7d82170";81.0;4.0;"2024-02-05";81;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d84397b0";55.0;2.0;"2024-02-05";55;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d897ee6c";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d8bd4e7e";50.0;2.0;"2024-09-09";13;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";50.0;"DA ";"2024-09-15"
"d911b10f";"";"";"";1;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d976be0f";55.0;2.0;"2024-02-05";55;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"d9d91607";55.0;2.0;"2024-02-19";48;"";"2024-02-13";55.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"da2f3ba8";54.0;2.0;"2024-02-05";54;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"da31b4e7";"";"";"";32;"";"2024-02-13";35.0;"";"2024-02-22";30.0;"";"2024-07-10";35.0;"";"2024-09-05";31.7;"";"2024-09-12"
"dafd4d86";"";"";"";31;"";"2024-02-13";35.0;"";"2024-02-22";25.0;"";"2024-07-10";20.0;"";"2024-09-05";23.3;"";"2024-09-12"
"db2c359d";"";"";"";42;"";"2024-02-13";31.67;"";"2024-02-24";0.0;"";"2023-11-10";3.33;"";"2024-09-05";0.0;"";"2023-11-10"
"db3de7b1";60.0;3.0;"2024-02-05";60;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"db3e0b51";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"db440b91";"";"";"";21;"";"2024-02-08";33.33;"";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"db7e35e3";76.0;4.0;"2024-02-05";76;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"dc00c500";75.0;4.0;"2024-02-05";75;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"dd426fe4";58.0;3.0;"2024-02-05";58;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"dd760d24";50.0;2.0;"2024-02-19";45;"";"2024-02-13";50.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ddae5e58";73.0;4.0;"2024-02-05";73;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ddb31ba3";59.0;3.0;"2024-02-05";59;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ddcd3e7d";"";"";"";44;"";"2024-02-13";35.0;"";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ddfacd35";70.0;3.0;"2024-02-05";70;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"de3cf983";91.0;5.0;"2024-02-05";91;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"decbe04e";52.0;2.0;"2024-02-05";52;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"dff298a2";57.0;2.0;"2024-02-05";57;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"dffd669d";"";"";"";20;"";"2024-02-08";5.0;"";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e0778c12";53.33;2.0;"2024-08-28";43;"";"2024-02-13";41.67;"";"2024-02-24";30.0;"";"2024-07-10";53.33;"DA ";"2024-09-05";0.0;"";"2023-11-10"
"e0c4b9fb";70.0;3.0;"2024-02-05";70;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e0c6006f";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e106d975";70.0;3.0;"2024-02-05";70;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e190c748";72.0;4.0;"2024-02-05";72;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e1a5dcbc";"";"";"";14;"";"2024-02-08";25.0;"";"2024-02-22";5.0;"";"2024-07-10";0.0;"";"2023-11-10";10.0;"";"2024-09-12"
"e22ebd22";61.0;3.0;"2024-02-05";61;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e23d2d9e";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e333dd7e";65.0;3.0;"2024-02-19";41;"";"2024-02-13";65.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e335cc73";"";"";"";40;"";"2024-02-13";35.0;"";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e392c012";"";"";"";8;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e49f6496";"";"";"";0;"";"2023-11-10";30.0;"";"2024-02-22";15.0;"";"2024-07-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e4a20a85";"";"";"";7;"";"2023-12-12";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e5576a80";73.0;4.0;"2024-02-05";73;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e56166c4";50.0;2.0;"2024-02-19";48;"";"2024-02-13";50.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e57188e0";"";"";"";4;"";"2023-12-12";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e582a479";68.0;3.0;"2024-02-05";68;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e5a65996";73.0;4.0;"2024-02-05";73;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e5c87c48";"";"";"";15;"";"2024-02-08";35.0;"";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e5fdd395";"";"";"";31;"";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e6366415";75.0;4.0;"2024-02-05";75;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e63ab91f";80.0;4.0;"2024-02-05";80;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e672b4a8";67.0;3.0;"2024-02-05";67;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e7115f91";60.0;3.0;"2024-02-05";60;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e7ad8162";86.0;5.0;"2024-02-05";86;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e7f97a08";"";"";"";1;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e8c38efb";52.0;2.0;"2024-02-05";52;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e90f90a7";53.0;2.0;"2024-02-05";53;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"e9845574";61.67;3.0;"2024-08-28";46;"";"2024-02-13";38.33;"";"2024-02-24";46.67;"";"2024-07-10";61.67;"DA ";"2024-09-05";0.0;"";"2023-11-10"
"ea3c8f97";51.7;2.0;"2024-09-09";11;"";"2024-02-08";0.0;"";"2023-11-10";10.0;"";"2024-07-10";36.67;"";"2024-09-05";51.7;"DA ";"2024-09-12"
"ea5b40b6";"";"";"";8;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"eae77abb";"";"";"";33;"";"2024-02-13";35.0;"";"2024-02-22";13.33;"";"2024-07-10";35.0;"";"2024-09-05";30.0;"";"2024-09-12"
"eb0f0f0a";80.0;4.0;"2024-02-05";80;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"eb453a1f";"";"";"";10;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"eb4afd45";78.0;4.0;"2024-02-05";78;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"eb5ec9b2";55.0;2.0;"2024-02-05";55;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"eb805c12";54.0;2.0;"2024-02-05";54;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ec067890";52.0;2.0;"2024-02-05";52;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ec2375ba";74.0;4.0;"2024-02-05";74;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ecab49dd";60.0;3.0;"2024-02-19";10;"";"2024-02-08";60.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ecb76b80";59.0;3.0;"2024-02-05";59;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ecba6624";53.0;2.0;"2024-02-05";53;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ecc5db77";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ecdc0808";"";"";"";8;"";"2024-02-08";0.0;"";"2023-11-10";33.33;"";"2024-07-10";0.0;"";"2023-11-10";41.7;"";"2024-09-12"
"ece73384";66.0;3.0;"2024-02-05";66;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
