"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"3. ispitni rok - bodovi";"3. ispitni rok - prolaz";"3. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"36081ccf";"";"";"";43;"";"2023-02-06";0;"";"2022-10-21";20;"";"2023-07-14";0;"";"2022-10-21";0;"";"2022-10-21"
"36b69530";84.0;4.0;"2023-01-30";84;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"36e4a06a";52.0;2.0;"2023-01-30";52;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"372dd994";"";"";"";21;"";"2023-02-06";20;"";"2023-02-16";0;"";"2022-10-21";12;"";"2023-09-06";0;"";"2022-10-21"
"37374687";68.0;3.0;"2023-01-30";68;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3964237f";48.0;2.0;"2023-01-30";48;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"399877d6";66.0;3.0;"2023-01-30";66;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"39f07f55";45.0;2.0;"2023-07-07";21;"";"2023-02-06";28;"";"2023-02-16";45;"DA ";"2023-07-14";0;"";"2022-10-21";0;"";"2022-10-21"
"39f38ded";"";"";"";2;"";"2022-12-08";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3a1ce922";55.0;3.0;"2023-01-30";55;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3acf3619";49.0;2.0;"2023-01-30";49;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3b027624";55.0;3.0;"2023-01-30";55;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3b48b7fd";49.0;2.0;"2023-01-30";49;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3bb81bea";45.0;2.0;"2023-01-30";45;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3bca58d4";80.0;4.0;"2023-01-30";80;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3be92097";"";"";"";21;"";"2023-02-06";32;"";"2023-02-16";37;"";"2023-07-14";0;"";"2022-10-21";0;"";"2022-10-21"
"3c02b43f";48.0;2.0;"2023-01-30";48;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3c45ff20";82.0;4.0;"2023-01-30";82;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3cd209ec";55.0;3.0;"2023-01-30";55;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3d0d45d3";52.0;2.0;"2023-01-30";52;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3d212968";"";"";"";3;"";"2022-12-08";18;"";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3d81b074";62.0;3.0;"2023-01-30";62;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3e0edc5c";63.0;3.0;"2023-01-30";63;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3e755874";53.0;2.0;"2023-09-01";41;"";"2023-02-06";37;"";"2023-02-16";0;"";"2022-10-21";53;"DA ";"2023-09-06";0;"";"2022-10-21"
"3e89dab9";100.0;5.0;"2023-01-30";100;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3ef6ad1b";"";"";"";24;"";"2023-02-06";15;"";"2023-02-16";0;"";"2022-10-21";23;"";"2023-09-06";27;"";"2023-09-15"
"3f367798";45.0;2.0;"2023-02-13";31;"";"2023-02-06";45;"DA ";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3fc544f5";52.0;2.0;"2023-01-30";52;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"3fcdf122";60.0;3.0;"2023-01-30";60;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4077d15f";"";"";"";23;"";"2023-02-06";27;"";"2023-02-16";0;"";"2022-10-21";27;"";"2023-09-06";0;"";"2022-10-21"
"408c895e";55.0;3.0;"2023-01-30";55;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"40a88812";58.0;3.0;"2023-01-30";58;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"40c542da";45.0;2.0;"2023-01-30";45;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"413605a6";47.0;2.0;"2023-01-30";47;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4253b788";45.0;2.0;"2023-01-30";45;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"42809fa3";61.0;3.0;"2023-01-30";61;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"42eb2f1c";"";"";"";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4321616a";55.0;3.0;"2023-01-30";55;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"432c8a97";45.0;2.0;"2023-02-13";38;"";"2023-02-06";45;"DA ";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"437c298a";50.0;2.0;"2023-09-12";16;"";"2022-12-08";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";50;"DA ";"2023-09-15"
"43c4030f";"";"";"";25;"";"2023-02-06";35;"";"2023-02-16";0;"";"2022-10-21";12;"";"2023-09-06";25;"";"2023-09-15"
"43df273f";76.0;4.0;"2023-01-30";76;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"43fa3657";47.0;2.0;"2023-09-12";13;"";"2022-12-13";0;"";"2022-10-21";18;"";"2023-07-14";25;"";"2023-09-06";47;"DA ";"2023-09-15"
"44a9525f";54.0;2.0;"2023-01-30";54;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"44e2a9b0";66.0;3.0;"2023-01-30";66;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"451425bb";45.0;2.0;"2023-09-12";12;"";"2022-12-08";25;"";"2023-02-16";0;"";"2022-10-21";30;"";"2023-09-06";45;"DA ";"2023-09-15"
"45482b57";96.0;5.0;"2023-01-30";96;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"45acc89d";52.0;2.0;"2023-01-30";52;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"45dfa6f5";"";"";"";26;"";"2023-02-06";23;"";"2023-02-16";0;"";"2022-10-21";35;"";"2023-09-06";42;"";"2023-09-15"
"464fab65";85.0;5.0;"2023-01-30";85;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"46771721";62.0;3.0;"2023-01-30";62;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"46e5400e";"";"";"";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"47120885";48.0;2.0;"2023-09-12";32;"";"2023-02-06";0;"";"2022-10-21";18;"";"2023-07-14";22;"";"2023-09-06";48;"DA ";"2023-09-15"
"471a0e47";60.0;3.0;"2023-01-30";60;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4827fc24";61.0;3.0;"2023-01-30";61;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"491956b2";48.0;2.0;"2023-01-30";48;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4941f3ca";45.0;2.0;"2023-01-30";45;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"495d1ea1";"";"";"";30;"";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"49b0a64c";58.0;3.0;"2023-01-30";58;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4bc98781";52.0;2.0;"2023-09-12";42;"";"2023-02-06";35;"";"2023-02-16";0;"";"2022-10-21";27;"";"2023-09-06";52;"DA ";"2023-09-15"
"4c8532b2";71.0;4.0;"2023-01-30";71;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4d0c28b7";"";"";"";37;"";"2023-02-06";27;"";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4d53b486";51.0;2.0;"2023-01-30";51;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4e80eed6";70.0;4.0;"2023-01-30";70;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4eec13bd";"";"";"";9;"";"2022-12-08";7;"";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4efdcd82";45.0;2.0;"2023-09-12";39;"";"2023-02-06";32;"";"2023-02-16";37;"";"2023-07-14";0;"";"2022-10-21";45;"DA ";"2023-09-18"
"4f13a39b";58.0;3.0;"2023-09-12";34;"";"2023-02-06";0;"";"2022-10-21";30;"";"2023-07-14";37;"";"2023-09-06";58;"DA ";"2023-09-15"
"4f6a0b6c";"";"";"";14;"";"2022-12-08";13;"";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"4f76b92b";48.0;2.0;"2023-01-30";48;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"50495e45";62.0;3.0;"2023-01-30";62;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"507756da";55.0;3.0;"2023-01-30";55;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"50b33633";96.0;5.0;"2023-01-30";96;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"50cdb351";62.0;3.0;"2023-02-13";39;"";"2023-02-06";62;"DA ";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"51e3967a";"";"";"";0;"";"2022-10-21";0;"";"2022-10-21";28;"";"2023-07-14";22;"";"2023-09-06";32;"";"2023-09-15"
"5228d86c";"";"";"";34;"";"2023-02-06";25;"";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5284e4a5";"";"";"";17;"";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"52ade1a8";70.0;4.0;"2023-01-30";70;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"53ad6b51";77.0;4.0;"2023-01-30";77;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"53c1b151";"";"";"";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"53dbbbb7";50.0;2.0;"2023-02-13";39;"";"2023-02-06";50;"DA ";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"54216bdb";"";"";"";11;"";"2022-12-08";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";25;"";"2023-09-15"
"542c95c1";55.0;3.0;"2023-01-30";55;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5493355a";51.0;2.0;"2023-01-30";51;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"54a1eb3e";46.0;2.0;"2023-01-30";46;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"54ceeef3";"";"";"";31;"";"2023-02-06";27;"";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"55144a03";"";"";"";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"55890400";46.0;2.0;"2023-01-30";46;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"55d8f61a";50.0;2.0;"2023-01-30";50;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"55fb79ef";"";"";"";29;"";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"568ad2f2";"";"";"";36;"";"2023-02-06";28;"";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"57200a91";48.0;2.0;"2023-01-30";48;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"57c14c71";"";"";"";18;"";"2022-12-08";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"57c3ac9d";73.0;4.0;"2023-01-30";73;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"57cf99c4";47.0;2.0;"2023-01-30";47;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"57d679d6";85.0;5.0;"2023-01-30";85;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"57e427ac";60.0;3.0;"2023-09-01";36;"";"2023-02-06";30;"";"2023-02-16";0;"";"2022-10-21";60;"DA ";"2023-09-06";0;"";"2022-10-21"
"58837ee3";74.0;4.0;"2023-01-30";74;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"58db5374";"";"";"";41;"";"2023-02-06";32;"";"2023-02-16";23;"";"2023-07-14";0;"";"2022-10-21";0;"";"2022-10-21"
"58e39497";81.0;4.0;"2023-01-30";81;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"591cd095";45.0;2.0;"2023-02-13";38;"";"2023-02-06";45;"DA ";"2023-02-18";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5961b6e0";63.0;3.0;"2023-09-12";5;"";"2022-12-08";15;"";"2023-02-16";22;"";"2023-07-14";38;"";"2023-09-06";63;"DA ";"2023-09-15"
"59f840b9";45.0;2.0;"2023-02-13";42;"";"2023-02-06";45;"DA ";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5a709686";70.0;4.0;"2023-01-30";70;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5a7961dc";"";"";"";42;"";"2023-02-06";27;"";"2023-02-16";17;"";"2023-07-14";0;"";"2022-10-21";0;"";"2022-10-21"
"5ae55649";"";"";"";16;"";"2022-12-08";0;"";"2022-10-21";37;"";"2023-07-14";0;"";"2022-10-21";0;"";"2022-10-21"
"5b3c0805";50.0;2.0;"2023-01-30";50;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5b562aef";45.0;2.0;"2023-01-30";45;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5c6fa123";"";"";"";8;"";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";8;"";"2023-09-15"
"5cfa5f46";54.0;2.0;"2023-01-30";54;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5d5bb4f6";70.0;4.0;"2023-01-30";70;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5dae7d13";60.0;3.0;"2023-01-30";60;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5dd13530";"";"";"";16;"";"2022-12-13";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5e76cbbc";45.0;2.0;"2023-09-12";40;"";"2023-02-06";23;"";"2023-02-16";23;"";"2023-07-14";25;"";"2023-09-06";45;"DA ";"2023-09-18"
"5e982b08";61.0;3.0;"2023-01-30";61;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5ed9ff1e";"";"";"";34;"";"2023-02-06";10;"";"2023-02-16";0;"";"2022-10-21";40;"";"2023-09-06";40;"";"2023-09-15"
"5ef7b6ee";45.0;2.0;"2023-01-30";45;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5f0dedf3";82.0;4.0;"2023-01-30";82;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"5f314255";53.0;2.0;"2023-01-30";53;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"604f0608";60.0;3.0;"2023-01-30";60;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"60503cf1";56.0;3.0;"2023-01-30";56;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"60766759";47.0;2.0;"2023-09-01";0;"";"2022-10-21";33;"";"2023-02-16";0;"";"2022-10-21";47;"DA ";"2023-09-06";0;"";"2022-10-21"
"61a0d2ad";"";"";"";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"620314c2";49.0;2.0;"2023-01-30";49;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"62a9c867";66.0;3.0;"2023-01-30";66;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"62c599c1";"";"";"";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"631d0295";"";"";"";16;"";"2022-12-08";0;"";"2022-10-21";0;"";"2022-10-21";10;"";"2023-09-06";0;"";"2022-10-21"
"63285aab";"";"";"";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"636a5856";48.0;2.0;"2023-01-30";48;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6411ea8c";75.0;4.0;"2023-01-30";75;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"642a2f8b";73.0;4.0;"2023-01-30";73;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"64a0c2d9";76.0;4.0;"2023-01-30";76;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6535ed87";60.0;3.0;"2023-01-30";60;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6578e05f";49.0;2.0;"2023-01-30";49;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"66452ea3";66.0;3.0;"2023-01-30";66;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"66d78480";62.0;3.0;"2023-01-30";62;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"67237762";46.0;2.0;"2023-01-30";46;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"67815737";45.0;2.0;"2023-02-13";23;"";"2023-02-06";45;"DA ";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"679d7fda";95.0;5.0;"2023-01-30";95;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"67bcae42";45.0;2.0;"2023-01-30";45;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"67d4a359";50.0;2.0;"2023-01-30";50;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"67f1fa84";68.0;3.0;"2023-01-30";68;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6884dee9";52.0;2.0;"2023-02-13";42;"";"2023-02-06";52;"DA ";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"688ea883";63.0;3.0;"2023-01-30";63;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"68a08515";55.0;3.0;"2023-01-30";55;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"69903c9c";"";"";"";13;"";"2022-12-08";17;"";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";40;"";"2023-09-15"
"69b57108";49.0;2.0;"2023-01-30";49;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6a1284b4";49.0;2.0;"2023-01-30";49;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6a67c4be";"";"";"";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6a7f3c95";45.0;2.0;"2023-07-07";32;"";"2023-02-06";27;"";"2023-02-16";45;"DA ";"2023-07-14";0;"";"2022-10-21";0;"";"2022-10-21"
"6acb7c6b";57.0;3.0;"2023-01-30";57;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6b2843e4";49.0;2.0;"2023-01-30";49;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6b564494";85.0;5.0;"2023-01-30";85;"DA ";"2023-02-07";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6b6cc3dd";61.0;3.0;"2023-01-30";61;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6b833d37";48.0;2.0;"2023-02-13";41;"";"2023-02-06";48;"DA ";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6c7f1546";54.0;2.0;"2023-01-30";54;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6cb4488e";49.0;2.0;"2023-01-30";49;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6d5db2eb";58.0;3.0;"2023-02-13";33;"";"2023-02-06";58;"DA ";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6db0f8c5";57.0;3.0;"2023-01-30";57;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6df3807a";81.0;4.0;"2023-01-30";81;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6e9f67f6";45.0;2.0;"2023-02-13";38;"";"2023-02-06";45;"DA ";"2023-02-18";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6ecc83a0";"";"";"";11;"";"2022-12-08";17;"";"2023-02-16";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
"6ef5cdab";96.0;5.0;"2023-01-30";96;"DA ";"2023-02-06";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21";0;"";"2022-10-21"
