"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok (ljetni) - bodovi";"2. ispitni rok (ljetni) - prolaz";"2. ispitni rok (ljetni) - vrijeme";"2. ispitni rok (jesenski) - bodovi";"2. ispitni rok (jesenski) - prolaz";"2. ispitni rok (jesenski) - vrijeme";"3. ispitni rok - bodovi";"3. ispitni rok - prolaz";"3. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"975858fb";"";"";"";31;"";"2020-02-10";28.13;"";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9769aedd";66.0;3.0;"2020-02-03";66;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"97c51297";51.56;2.0;"2020-08-24";19;"";"2020-02-10";15.63;"";"2020-02-19";0.0;"";"2020-06-02";51.56;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"98b1afe6";53.0;2.0;"2020-02-03";53;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"98ec3fdb";57.81;3.0;"2020-02-17";36;"";"2020-02-10";57.81;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"99323047";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"994d9faa";51.56;2.0;"2020-02-17";40;"";"2020-02-10";51.56;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9c26836e";"";"";"";33;"";"2020-02-10";42.19;"";"2020-02-20";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9c2da4f3";46.88;2.0;"2020-08-24";32;"";"2020-02-10";32.81;"";"2020-02-19";0.0;"";"2020-06-02";46.88;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9c5e977b";64.06;3.0;"2020-02-17";35;"";"2020-02-10";64.06;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9c92933c";47.0;2.0;"2020-02-03";47;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9cca0448";73.44;4.0;"2020-02-17";38;"";"2020-02-10";73.44;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9cdb9666";71.0;4.0;"2020-02-03";71;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9cf9f357";45.31;2.0;"2020-02-17";36;"";"2020-02-10";45.31;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9daf6ca8";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9dfea0bb";55.0;3.0;"2020-02-03";55;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"9e5d4409";45.31;2.0;"2020-08-24";15;"";"2019-12-04";25.0;"";"2020-02-19";0.0;"";"2020-06-02";45.31;"DA ";"2020-08-28";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a10bf33a";59.0;3.0;"2020-02-03";59;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a1333bab";48.44;2.0;"2020-08-24";5;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";48.44;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a14b4091";85.94;5.0;"2020-02-17";27;"";"2019-12-04";85.94;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a1f8731c";50.0;2.0;"2020-02-03";50;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a20abbd6";52.0;2.0;"2020-09-03";7;"";"2019-12-04";23.44;"";"2020-02-19";26.56;"";"2020-07-06";0.0;"";"2020-06-02";52;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"a2b58d25";62.0;3.0;"2020-02-03";62;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a302d790";89.0;5.0;"2020-02-03";89;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a34aeab5";60.94;3.0;"2020-08-24";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";60.94;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a36ab9c0";85.0;5.0;"2020-02-03";85;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a4976410";45.31;2.0;"2020-08-24";6;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";45.31;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a4a24175";56.0;3.0;"2020-02-03";56;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a4e0622b";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a4e8a253";56.25;3.0;"2020-02-17";37;"";"2020-02-10";56.25;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a51ce022";88.0;5.0;"2020-02-03";88;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a5263da2";"";"";"";9;"";"2019-12-04";0.0;"";"2019-11-11";23.44;"";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a5f9ae59";"";"";"";5;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a6f1bae2";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a70de8ce";64.0;3.0;"2020-02-03";64;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a7116de2";"";"";"";0;"";"2019-11-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a7401030";59.38;3.0;"2020-07-06";19;"";"2019-12-04";34.38;"";"2020-02-19";59.38;"DA ";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a76844e6";72.0;4.0;"2020-02-03";72;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a7c74682";63.0;3.0;"2020-02-03";63;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a7ed8e9d";56.25;3.0;"2020-02-17";37;"";"2020-02-10";56.25;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a800f8d3";"";"";"";29;"";"2020-02-10";25.0;"";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a85d0f7f";55.0;3.0;"2020-02-03";55;"DA ";"2020-02-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a865a374";79.69;4.0;"2020-08-24";26;"";"2019-12-05";0.0;"";"2019-11-11";0.0;"";"2020-06-02";79.69;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a86e5c75";45.31;2.0;"2020-02-17";28;"";"2020-02-10";45.31;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a86f29a0";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a874971b";"";"";"";9;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a8e55954";52.0;2.0;"2020-02-03";52;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a996e25e";59.0;3.0;"2020-02-03";59;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a99f393d";87.0;5.0;"2020-02-03";87;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a9a97c81";60.0;3.0;"2020-02-03";60;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"a9e058c8";49.0;2.0;"2020-02-03";49;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ab4cbb5e";53.0;2.0;"2020-02-03";53;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ab86bffc";45.31;2.0;"2020-02-17";39;"";"2020-02-10";45.31;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ab89bc2c";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"aba599b4";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ad150e0e";62.5;3.0;"2020-07-06";30;"";"2020-02-10";0.0;"";"2019-11-11";62.5;"DA ";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ad3fe9b1";57.81;3.0;"2020-02-17";30;"";"2020-02-10";57.81;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ad49160f";86.0;5.0;"2020-02-03";86;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ae0ecbed";85.0;5.0;"2020-02-03";85;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"aeccd658";56.25;3.0;"2020-07-06";34;"";"2020-02-10";37.5;"";"2020-02-19";56.25;"DA ";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"aed4a5c6";67.19;3.0;"2020-02-17";40;"";"2020-02-10";67.19;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"af03d8e3";47.0;2.0;"2020-02-03";47;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"af806312";71.0;4.0;"2020-02-03";71;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"afe61646";50.0;2.0;"2020-02-03";50;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b072d467";61.0;3.0;"2020-09-03";21;"";"2020-02-10";12.5;"";"2020-02-19";0.0;"";"2020-06-02";34.38;"";"2020-08-27";61;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"b105e14b";95.0;5.0;"2020-02-03";95;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b112ca2c";56.0;3.0;"2020-02-03";56;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b11e5885";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b172d8d2";54.0;2.0;"2020-02-03";54;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b1ae27b0";"";"";"";18;"";"2019-12-04";0.0;"";"2019-11-11";35.94;"";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b20da067";56.0;3.0;"2020-02-03";56;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b243c446";"";"";"";7;"";"2019-12-04";26.56;"";"2020-02-19";0.0;"";"2020-06-02";1.56;"";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b25d6492";83.0;4.0;"2020-02-03";83;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b2a5506f";60.0;3.0;"2020-02-03";60;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b2d14950";"";"";"";8;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";23;"";"2020-09-08";0.0;"";"2020-09-09"
"b34fa54b";75.0;4.0;"2020-02-03";75;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b3a90427";79.0;4.0;"2020-02-03";79;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b3ef2308";51.0;2.0;"2020-02-03";51;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b48fa451";91.0;5.0;"2020-02-03";91;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b4b45d84";95.0;5.0;"2020-02-03";95;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b55f671b";70.0;4.0;"2020-02-03";70;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b5b13b97";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b6d3a3c6";56.0;3.0;"2020-02-03";56;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b711ea39";"";"";"";12;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b7515397";54.0;2.0;"2020-02-03";54;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b781fb3c";76.56;4.0;"2020-02-17";40;"";"2020-02-10";76.56;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b782f8cd";51.56;2.0;"2020-02-17";38;"";"2020-02-10";51.56;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b7f5e5b0";"";"";"";11;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b853d14c";48.44;2.0;"2020-02-17";39;"";"2020-02-10";48.44;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b8545e16";65.0;3.0;"2020-02-03";65;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b9144f01";64.0;3.0;"2020-02-03";64;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b921d1f1";61.0;3.0;"2020-02-03";61;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b96ed4f6";59.0;3.0;"2020-02-03";59;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b9b41392";"";"";"";4;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b9bd104d";"";"";"";8;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"b9c72af7";48.0;2.0;"2020-02-03";48;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ba01379d";55.0;3.0;"2020-02-03";55;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bb6bcc6d";70.31;4.0;"2020-02-17";39;"";"2020-02-10";70.31;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bb9061b5";59.0;3.0;"2020-02-03";59;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bc8f555e";58.0;3.0;"2020-02-03";58;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bcab7539";52.0;2.0;"2020-02-03";52;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bd237bc5";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bd7da730";51.56;2.0;"2020-08-24";37;"";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";51.56;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bd85479f";49.0;2.0;"2020-02-03";49;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bd90aeca";46.0;2.0;"2020-02-03";46;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"be003d16";53.13;2.0;"2020-02-17";29;"";"2020-02-10";53.13;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"be42f628";51.0;2.0;"2020-02-03";51;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"be66a053";50.0;2.0;"2020-02-03";50;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"beaec97d";66.0;3.0;"2020-02-03";66;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"beeeb6db";47.0;2.0;"2020-02-03";47;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bf51fdc1";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"bf692959";58.0;3.0;"2020-02-03";58;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c08b7de2";53.13;2.0;"2020-02-17";38;"";"2020-02-10";53.13;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c2053846";86.0;5.0;"2020-02-03";86;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c2302161";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c2dd9f2a";"";"";"";32;"";"2020-02-10";31.25;"";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c2fa73fd";55.0;3.0;"2020-02-03";55;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c323cfac";51.0;2.0;"2020-02-03";51;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c335d76c";73.0;4.0;"2020-02-03";73;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c3cab25e";56.0;3.0;"2020-02-03";56;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c3f0b366";50.0;2.0;"2020-02-03";50;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c4172ff6";65.63;3.0;"2020-08-24";24;"";"2020-02-10";21.88;"";"2020-02-19";0.0;"";"2020-06-02";65.63;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c45d648a";"";"";"";7;"";"2019-12-04";18.75;"";"2020-02-19";34.38;"";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c4690b0b";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c5350578";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c54d9e35";59.38;3.0;"2020-02-17";41;"";"2020-02-10";59.38;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c55a1b54";60.94;3.0;"2020-08-24";10;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";60.94;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c604b1ea";49.0;2.0;"2020-02-03";49;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c6a90a04";"";"";"";5;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
