"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok (ljetni) - bodovi";"2. ispitni rok (ljetni) - prolaz";"2. ispitni rok (ljetni) - vrijeme";"2. ispitni rok (jesenski) - bodovi";"2. ispitni rok (jesenski) - prolaz";"2. ispitni rok (jesenski) - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"6ba81091";55.0;3.0;"2021-02-01";55;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6bac93f1";63.0;3.0;"2021-02-01";63;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6ca885de";70.0;4.0;"2021-02-01";70;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6cdcff09";55.0;3.0;"2021-02-01";55;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6d4d08c6";59.0;3.0;"2021-02-01";59;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6db5089f";"";"";"";0;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6e8d6004";46.0;2.0;"2021-02-01";46;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6e90f2ea";54.0;2.0;"2021-02-01";54;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6eab0b4d";76.0;4.0;"2021-02-01";76;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6f1bd9cd";"";"";"";16;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6f84034e";"";"";"";31;"";"2021-02-09";34.375;"";"2021-02-18";0.0;"";"2021-04-13";25;"";"2021-09-10";0;"";"2021-09-10"
"6f955de4";57.0;3.0;"2021-02-01";57;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"6febed47";72.0;4.0;"2021-02-01";72;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7020d718";48.0;2.0;"2021-02-01";48;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"702aa52d";51.0;2.0;"2021-02-01";51;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"703304e5";45.0;2.0;"2021-02-01";45;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"70477b8e";46.0;2.0;"2021-02-01";46;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7086791e";60.9375;3.0;"2021-02-15";29;"";"2021-02-09";60.9375;"DA ";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"70a87347";80.0;4.0;"2021-02-01";80;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"70c18dd0";60.0;3.0;"2021-02-01";60;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"70c91d62";49.0;2.0;"2021-02-01";49;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"70ee5b66";83.0;4.0;"2021-02-01";83;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"717038f2";45.0;2.0;"2021-02-01";45;"DA ";"2021-02-10";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"71c2d494";50.0;2.0;"2021-09-14";41;"";"2021-02-09";42.1875;"";"2021-02-18";0.0;"";"2021-04-13";27;"";"2021-09-10";50;"DA ";"2021-09-15"
"72004a5d";94.0;5.0;"2021-02-01";94;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7206783c";49.0;2.0;"2021-02-01";49;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"724e47b7";59.0;3.0;"2021-02-01";59;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"727daa4d";"";"";"";34;"";"2021-02-09";25.0;"";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"727ef3c9";60.0;3.0;"2021-02-01";60;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7297a6c3";47.0;2.0;"2021-02-01";47;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"72dfdd78";75.0;4.0;"2021-02-01";75;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"738502f9";"";"";"";0;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7413cc57";"";"";"";41;"";"2021-02-09";29.6875;"";"2021-02-18";0.0;"";"2021-04-13";36;"";"2021-09-10";38;"";"2021-09-15"
"74151565";77.0;4.0;"2021-02-01";77;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"74351490";78.0;4.0;"2021-02-01";78;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"74a97d05";"";"";"";9;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"74bfae4c";88.0;5.0;"2021-02-01";88;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"764048a2";52.0;2.0;"2021-02-01";52;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"770cc66e";48.0;2.0;"2021-02-01";48;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7742e030";62.0;3.0;"2021-02-01";62;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"78410b08";"";"";"";0;"";"2021-02-09";31.25;"";"2021-02-18";0.0;"";"2021-04-13";27;"";"2021-09-10";0;"";"2021-09-10"
"787a5e83";"";"";"";23;"";"2021-02-09";1.5625;"";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"78f824f6";64.0;3.0;"2021-02-01";64;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"78ffa3a5";66.0;3.0;"2021-02-01";66;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"790953d4";100.0;5.0;"2021-02-01";100;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"79153ac4";74.0;4.0;"2021-02-01";74;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7946ec19";95.0;5.0;"2021-02-01";95;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"79f98699";46.875;2.0;"2021-02-15";40;"";"2021-02-09";46.875;"DA ";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7a970d98";53.0;2.0;"2021-02-01";53;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7a982b23";"";"";"";7;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7bec1ab7";"";"";"";32;"";"2021-02-09";35.9375;"";"2021-02-18";37.5;"";"2021-07-15";0;"";"2021-04-13";0;"";"2021-09-10"
"7bfd250b";94.0;5.0;"2021-02-01";94;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7cc494dc";67.0;3.0;"2021-02-01";67;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7d50178c";71.0;4.0;"2021-02-01";71;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7dc48ea5";90.0;5.0;"2021-02-01";90;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7ddd6e7d";"";"";"";24;"";"2021-02-09";31.25;"";"2021-02-18";18.75;"";"2021-07-15";0;"";"2021-04-13";16;"";"2021-09-15"
"7dee46a5";61.0;3.0;"2021-02-01";61;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7df7e74e";65.0;3.0;"2021-02-01";65;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7e12589f";"";"";"";0;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7e5d7426";78.0;4.0;"2021-02-01";78;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7e8a63f4";50.0;2.0;"2021-02-01";50;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7ea42cbb";"";"";"";1;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7efd0541";62.0;3.0;"2021-02-01";62;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7f6aae16";45.3125;2.0;"2021-02-15";18;"";"2021-02-09";45.3125;"DA ";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"7fc4affa";"";"";"";27;"";"2021-02-09";34.375;"";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"805ffa7d";48.44;2.0;"2021-07-13";6;"";"2021-02-09";28.125;"";"2021-02-18";48.44;"DA ";"2021-07-15";0;"";"2021-04-13";0;"";"2021-09-10"
"81c021ca";94.0;5.0;"2021-02-01";94;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"81d35d72";"";"";"";0;"";"2021-02-09";0.0;"";"2021-02-18";0.0;"";"2021-04-13";20;"";"2021-09-10";38;"";"2021-09-15"
"82a02e3b";73.0;4.0;"2021-02-01";73;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"82ae78db";48.0;2.0;"2021-09-14";18;"";"2021-02-09";25.0;"";"2021-02-18";0.0;"";"2021-04-13";38;"";"2021-09-10";48;"DA ";"2021-09-15"
"82e6ac3b";90.0;5.0;"2021-02-01";90;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"83020120";56.25;3.0;"2021-02-15";0;"";"2021-02-09";56.25;"DA ";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"83993afc";71.0;4.0;"2021-02-01";71;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"83a5a8bb";79.0;4.0;"2021-02-01";79;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"840eae28";50.0;2.0;"2021-02-01";50;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"84a7f724";"";"";"";13;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"851e72b9";63.0;3.0;"2021-02-01";63;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"85b90c1f";57.0;3.0;"2021-02-01";57;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8630344e";66.0;3.0;"2021-02-01";66;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"865179c5";86.0;5.0;"2021-02-01";86;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"86a6128c";"";"";"";0;"";"2021-02-09";21.875;"";"2021-02-18";0.0;"";"2021-04-13";34;"";"2021-09-10";0;"";"2021-09-10"
"87aaa809";58.0;3.0;"2021-02-01";58;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"87acc82f";73.0;4.0;"2021-02-01";73;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"87d0fac3";"";"";"";12;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";25;"";"2021-09-10";25;"";"2021-09-15"
"88190f07";81.0;4.0;"2021-02-01";81;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8947c866";61.0;3.0;"2021-02-01";61;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8967420f";55.0;3.0;"2021-02-01";55;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8acb52b1";"";"";"";12;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8acf86ed";51.0;2.0;"2021-02-01";51;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8ae17533";"";"";"";29;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";13;"";"2021-09-10";0;"";"2021-09-10"
"8aeb033e";97.0;5.0;"2021-02-01";97;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8b2b55f6";87.0;5.0;"2021-02-01";87;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8b3dc02d";76.0;4.0;"2021-02-01";76;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8b4b1a4f";85.0;5.0;"2021-02-01";85;"DA ";"2021-02-10";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8b9fae23";71.0;4.0;"2021-02-01";71;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8be68163";"";"";"";35;"";"2021-02-09";26.5625;"";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8c20ed23";"";"";"";26;"";"2021-02-09";23.4375;"";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8c22e324";56.0;3.0;"2021-02-01";56;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8c393ae6";72.0;4.0;"2021-02-01";72;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8c7d02b6";59.375;3.0;"2021-02-15";0;"";"2021-02-09";59.375;"DA ";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8d4ef27d";62.0;3.0;"2021-02-01";62;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8d5e8089";81.0;4.0;"2021-02-01";81;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8e00e49d";60.0;3.0;"2021-02-01";60;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8e017e0e";45.0;2.0;"2021-09-14";38;"";"2021-02-09";32.8125;"";"2021-02-19";0.0;"";"2021-04-13";23;"";"2021-09-10";45;"DA ";"2021-09-15"
"8e5be745";"";"";"";0;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8f2a2fcb";45.0;2.0;"2021-02-01";45;"DA ";"2021-02-10";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"8fc67ea5";46.0;2.0;"2021-02-01";46;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"90a248d7";54.6875;2.0;"2021-02-15";40;"";"2021-02-09";54.6875;"DA ";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"90e85675";100.0;5.0;"2021-02-01";100;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9124ec44";"";"";"";0;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9164ec0f";"";"";"";16;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";22;"";"2021-09-10";0;"";"2021-09-10"
"922b6e14";56.0;3.0;"2021-02-01";56;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9250d980";50.0;2.0;"2021-02-01";50;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"92570f21";"";"";"";16;"";"2021-02-09";35.9375;"";"2021-02-19";0.0;"";"2021-04-13";30;"";"2021-09-10";0;"";"2021-09-10"
"92bfc59a";59.0;3.0;"2021-02-01";59;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"92e5f410";70.0;4.0;"2021-02-01";70;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"933b0ba9";55.0;3.0;"2021-02-01";55;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9405bcc1";86.0;5.0;"2021-02-01";86;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9436b3a0";"";"";"";40;"";"2021-02-09";35.9375;"";"2021-02-18";0.0;"";"2021-04-13";20;"";"2021-09-10";39;"";"2021-09-15"
"94a3c78a";45.0;2.0;"2021-09-14";33;"";"2021-02-09";32.8125;"";"2021-02-18";0.0;"";"2021-04-13";30;"";"2021-09-10";45;"DA ";"2021-09-15"
"94c0a43b";52.0;2.0;"2021-02-01";52;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"94d92a08";45.0;2.0;"2021-02-01";45;"DA ";"2021-02-10";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"951e9a7e";50.0;2.0;"2021-02-01";50;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9541b18a";"";"";"";20;"";"2021-02-09";6.25;"";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"960b0b50";60.0;3.0;"2021-02-01";60;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"962a59dc";75.0;4.0;"2021-02-01";75;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"970da6cc";"";"";"";42;"";"2021-02-09";35.9375;"";"2021-02-18";35.94;"";"2021-07-15";0;"";"2021-04-13";31;"";"2021-09-15"
"972812c3";57.0;3.0;"2021-02-01";57;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"973ffceb";91.0;5.0;"2021-02-01";91;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"975858fb";45.3125;2.0;"2021-02-15";41;"";"2021-02-09";45.3125;"DA ";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"97e2db2d";71.0;4.0;"2021-02-01";71;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"97e9706f";"";"";"";24;"";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"98b659ed";80.0;4.0;"2021-02-01";80;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"98b99b97";46.0;2.0;"2021-02-01";46;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"990c1a64";51.0;2.0;"2021-02-01";51;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"993ce4d2";48.0;2.0;"2021-02-01";48;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"998c22c1";52.0;2.0;"2021-09-14";38;"";"2021-02-09";34.375;"";"2021-02-18";0.0;"";"2021-04-13";38;"";"2021-09-10";52;"DA ";"2021-09-15"
"9a3fa33d";"";"";"";14;"";"2021-02-09";9.375;"";"2021-02-18";0.0;"";"2021-04-13";13;"";"2021-09-10";11;"";"2021-09-15"
"9a6def38";53.0;2.0;"2021-02-01";53;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9ab2f476";76.0;4.0;"2021-02-01";76;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9ad2f83e";86.0;5.0;"2021-02-01";86;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9b518b51";79.0;4.0;"2021-02-01";79;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9bc12be0";73.0;4.0;"2021-02-01";73;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9c26836e";50.0;2.0;"2021-02-15";36;"";"2021-02-09";50.0;"DA ";"2021-02-18";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9c397d72";66.0;3.0;"2021-02-01";66;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9c552410";79.0;4.0;"2021-02-01";79;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9c95d353";45.0;2.0;"2021-02-01";45;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9d434768";97.0;5.0;"2021-02-01";97;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9d6262ea";87.0;5.0;"2021-02-01";87;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9daca8e3";47.0;2.0;"2021-02-01";47;"DA ";"2021-02-10";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9df07f86";50.0;2.0;"2021-02-01";50;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9f168a19";71.0;4.0;"2021-02-01";71;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9f375c03";57.0;3.0;"2021-02-01";57;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
"9f8d9a4e";45.0;2.0;"2021-02-01";45;"DA ";"2021-02-09";0.0;"";"2020-11-06";0.0;"";"2021-04-13";0;"";"2021-04-13";0;"";"2021-09-10"
