"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"Zimski rok - bodovi";"Zimski rok - prolaz";"Zimski rok - vrijeme";"Ljetni rok - bodovi";"Ljetni rok - prolaz";"Ljetni rok - vrijeme";"Jesenski rok (1) - bodovi";"Jesenski rok (1) - prolaz";"Jesenski rok (1) - vrijeme";"Jesenski rok (2) - bodovi";"Jesenski rok (2) - prolaz";"Jesenski rok (2) - vrijeme"
"7634d606";68.33;3.0;"2025-02-24";36;"";"2025-02-19";68.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7699732d";"";"";"";17;"";"2024-12-12";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"76b72f83";62.0;3.0;"2025-02-10";62;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"76ed1e3e";"";"";"";15;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"77001cc9";"";"";"";11;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7716a340";58.0;3.0;"2025-02-10";58;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"774951dc";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"775d8389";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";3.33;"";"2025-09-03";13.3;"";"2025-09-16"
"77850feb";58.0;3.0;"2025-02-10";58;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"77e1de95";54.0;2.0;"2025-02-10";54;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"78284214";67.0;3.0;"2025-02-10";67;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7837cd86";95.0;5.0;"2025-02-10";95;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"783b421f";65.0;3.0;"2025-02-10";65;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"793190f8";56.67;2.0;"2025-02-24";35;"";"2025-02-19";56.67;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"795f1fe6";50.0;2.0;"2025-08-27";15;"";"2025-02-19";0.0;"";"2024-09-25";25.0;"";"2025-07-11";50.0;"DA ";"2025-09-05";0.0;"";"2024-09-25"
"79afe778";68.0;3.0;"2025-02-10";68;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"79f714de";"";"";"";3;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7a724e05";59.0;3.0;"2025-02-10";59;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7ae2c632";71.7;3.0;"2025-09-09";14;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";21.67;"";"2025-09-03";71.7;"DA ";"2025-09-16"
"7b106353";59.0;3.0;"2025-02-10";59;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7b6a0c68";50.0;2.0;"2025-02-24";41;"";"2025-02-19";50.0;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7b6adeaa";51.7;2.0;"2025-09-09";19;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";51.7;"DA ";"2025-09-16"
"7b81bde3";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7c5c9ce5";"";"";"";20;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7d563add";62.0;3.0;"2025-02-10";62;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7d9dcb9e";97.0;5.0;"2025-02-10";97;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7dbb6207";51.67;2.0;"2025-02-24";35;"";"2025-02-19";51.67;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7e7142b3";"";"";"";4;"";"2024-12-12";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7e87a199";51.67;2.0;"2025-02-24";40;"";"2025-02-19";51.67;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7e8ce92c";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7ecbf27c";63.33;3.0;"2025-02-24";40;"";"2025-02-19";63.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7f1ca5bc";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7f8c477f";75.0;4.0;"2025-02-10";75;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"7fc249cc";63.3;3.0;"2025-09-09";19;"";"2025-02-19";26.67;"";"2025-03-03";0.0;"";"2024-09-25";31.67;"";"2025-09-03";63.3;"DA ";"2025-09-16"
"7ff88c16";55.0;2.0;"2025-02-10";55;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8003f1ce";"";"";"";13;"";"2025-02-19";8.33;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"80491666";"";"";"";28;"";"2025-02-19";35.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"806b0401";69.0;3.0;"2025-02-10";69;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8073c0a0";71.0;3.0;"2025-02-10";71;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"80fd5504";"";"";"";6;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"812a2be1";55.0;2.0;"2025-09-09";26;"";"2025-02-19";38.33;"";"2025-03-03";31.67;"";"2025-07-11";30.0;"";"2025-09-03";55.0;"DA ";"2025-09-16"
"812fc20f";56.0;2.0;"2025-02-10";56;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"814ecc6e";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"818eb962";63.0;3.0;"2025-02-10";63;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"81cf060e";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"821a8478";59.0;3.0;"2025-02-10";59;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"822ad6b5";89.0;5.0;"2025-02-10";89;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"822bae08";"";"";"";17;"";"2025-02-19";0.0;"";"2024-09-25";1.67;"";"2025-07-11";3.33;"";"2025-09-03";10.0;"";"2025-09-16"
"82d93a90";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"83537df8";60.0;3.0;"2025-02-24";35;"";"2025-02-19";60.0;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8371eeca";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8473721c";58.33;3.0;"2025-07-09";46;"";"2025-02-19";36.67;"";"2025-03-03";58.33;"DA ";"2025-07-14";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"847b6780";75.0;4.0;"2025-02-10";75;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"84c18590";"";"";"";27;"";"2025-02-19";28.33;"";"2025-03-03";23.33;"";"2025-07-11";11.67;"";"2025-09-03";0.0;"";"2024-09-25"
"84fe8797";"";"";"";20;"";"2025-02-19";28.33;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";26.7;"";"2025-09-16"
"85ad3234";55.0;2.0;"2025-02-10";55;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"85ba3fb9";56.0;2.0;"2025-02-10";56;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"85bf9c74";82.0;4.0;"2025-02-10";82;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"860a5756";"";"";"";17;"";"2025-02-19";5.0;"";"2025-03-03";5.0;"";"2025-07-11";8.33;"";"2025-09-03";43.3;"";"2025-09-16"
"8674b2c6";80.0;4.0;"2025-02-10";80;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"86d02c33";56.0;2.0;"2025-02-10";56;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"872ef92f";62.0;3.0;"2025-02-10";62;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8752046f";"";"";"";24;"";"2025-02-19";35.0;"";"2025-03-03";10.0;"";"2025-07-11";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8798186d";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"87cfd53f";55.0;2.0;"2025-02-10";55;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"87d0dacb";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"887a0437";73.0;4.0;"2025-02-10";73;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"89e407f6";"";"";"";13;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8a7b9c1e";63.3;3.0;"2025-09-09";37;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";31.67;"";"2025-09-03";63.3;"DA ";"2025-09-16"
"8b3258d1";59.0;3.0;"2025-02-10";59;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8b50c1dc";65.0;3.0;"2025-09-09";26;"";"2025-02-19";18.33;"";"2025-03-03";0.0;"";"2024-09-25";18.33;"";"2025-09-03";65.0;"DA ";"2025-09-16"
"8b7a681f";65.0;3.0;"2025-02-10";65;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8bb72a79";88.0;5.0;"2025-02-10";88;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8c24ecc1";73.0;4.0;"2025-02-10";73;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8ca6b6db";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8cbe3184";72.0;4.0;"2025-02-10";72;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8d4308fe";53.33;2.0;"2025-02-24";20;"";"2025-02-19";53.33;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8da00579";"";"";"";4;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8ebcb480";"";"";"";38;"";"2025-02-19";46.67;"";"2025-03-03";15.0;"";"2025-07-11";25.0;"";"2025-09-03";45.0;"";"2025-09-16"
"8f693f41";68.3;3.0;"2025-09-09";16;"";"2025-02-19";38.33;"";"2025-03-03";21.67;"";"2025-07-11";26.67;"";"2025-09-03";68.3;"DA ";"2025-09-16"
"8fadb8d3";81.0;4.0;"2025-02-10";81;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"8fd022fc";56.0;2.0;"2025-02-10";56;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"90301b48";"";"";"";34;"";"2025-02-19";35.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"914dfd2d";58.33;3.0;"2025-02-24";48;"";"2025-02-19";58.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"91a784b3";"";"";"";0;"";"2024-11-12";0.0;"";"2024-11-12";0.0;"";"2024-11-12";0.0;"";"2024-11-12";0.0;"";"2024-11-12"
"91ad4b33";"";"";"";14;"";"2025-02-19";0.0;"";"2024-09-25";40.0;"";"2025-07-11";30.0;"";"2025-09-03";28.3;"";"2025-09-16"
"91ca6651";"";"";"";6;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"91d4eebb";65.0;3.0;"2025-02-10";65;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"92ca33de";52.0;2.0;"2025-02-10";52;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"92eb6ea9";76.0;4.0;"2025-02-10";76;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"932c2af4";74.0;4.0;"2025-02-10";74;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9344dc42";68.3;3.0;"2025-09-09";12;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";43.33;"";"2025-09-03";68.3;"DA ";"2025-09-16"
"93ac8f5e";"";"";"";1;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";18.3;"";"2025-09-16"
"93b58fdd";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"93cd7913";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9409cb59";51.67;2.0;"2025-07-09";47;"";"2025-02-19";36.67;"";"2025-03-03";51.67;"DA ";"2025-07-11";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9465d0e5";"";"";"";9;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9493e703";82.0;4.0;"2025-02-10";82;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9498dcd6";55.0;2.0;"2025-09-09";42;"";"2025-02-19";40.0;"";"2025-03-03";0.0;"";"2024-09-25";21.67;"";"2025-09-03";55.0;"DA ";"2025-09-16"
"94b9d58a";"";"";"";5;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9541266b";57.0;2.0;"2025-02-10";57;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"955656d3";"";"";"";33;"";"2025-02-18";20.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"95d1607b";65.0;3.0;"2025-09-09";14;"";"2025-02-19";18.33;"";"2025-03-03";11.67;"";"2025-07-11";16.67;"";"2025-09-03";65.0;"DA ";"2025-09-16"
"95d476ad";"";"";"";10;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"95ea8f2d";57.0;2.0;"2025-02-10";57;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9626faae";75.0;4.0;"2025-02-10";75;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"96324520";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9652d80f";51.67;2.0;"2025-02-24";8;"";"2025-02-19";51.67;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9697e9de";58.33;3.0;"2025-02-24";43;"";"2025-02-19";58.33;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9757b293";53.33;2.0;"2025-02-24";47;"";"2025-02-19";53.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9779140f";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"979bb06a";54.0;2.0;"2025-02-10";54;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9830353b";50.0;2.0;"2025-02-24";38;"";"2025-02-19";50.0;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9833afc8";86.0;5.0;"2025-02-10";86;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"985268d6";63.0;3.0;"2025-02-10";63;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"98771eff";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9914c3d3";"";"";"";0;"";"2024-09-25";25.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9a505adc";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9ab9f1b9";60.0;3.0;"2025-02-24";46;"";"2025-02-19";60.0;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9b129c32";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9b3d450d";64.0;3.0;"2025-02-10";64;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9b648c70";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9b8477df";"";"";"";30;"";"2025-02-18";0.0;"";"2024-09-25";0.0;"";"2024-09-25";8.33;"";"2025-09-03";0.0;"";"2024-09-25"
"9d414369";65.0;3.0;"2025-09-09";28;"";"2025-02-19";20.0;"";"2025-03-03";43.33;"";"2025-07-11";21.67;"";"2025-09-03";65.0;"DA ";"2025-09-16"
"9e412f7b";"";"";"";4;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9e8bd284";58.3;3.0;"2025-09-09";43;"";"2025-02-19";33.33;"";"2025-03-03";0.0;"";"2024-09-25";33.33;"";"2025-09-03";58.3;"DA ";"2025-09-16"
"9edad576";56.0;2.0;"2025-02-10";56;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9ede6f83";70.0;3.0;"2025-02-10";70;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"9f38a720";66.7;3.0;"2025-09-09";18;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";23.33;"";"2025-09-03";66.7;"DA ";"2025-09-16"
"9ff35133";"";"";"";33;"";"2025-02-19";30.0;"";"2025-03-03";15.0;"";"2025-07-11";0.0;"";"2024-09-25";41.7;"";"2025-09-16"
"a0653386";56.0;2.0;"2025-02-10";56;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a06b9527";74.0;4.0;"2025-02-10";74;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a0ff6c75";55.0;2.0;"2025-07-09";41;"";"2025-02-19";43.33;"";"2025-03-03";55.0;"DA ";"2025-07-11";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a1195256";"";"";"";2;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a1d9fc8a";55.0;2.0;"2025-09-09";38;"";"2025-02-19";28.33;"";"2025-03-03";40.0;"";"2025-07-11";21.67;"";"2025-09-03";55.0;"DA ";"2025-09-16"
"a1e5a663";60.0;3.0;"2025-02-24";39;"";"2025-02-19";60.0;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a25a91cb";"";"";"";6;"";"2024-12-12";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a2b5829d";"";"";"";22;"";"2025-02-19";28.33;"";"2025-03-03";0.0;"";"2024-09-25";1.67;"";"2025-09-03";0.0;"";"2024-09-25"
"a42ecba3";"";"";"";1;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a4b776f9";50.0;2.0;"2025-02-24";28;"";"2025-02-19";50.0;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a4ef6f51";"";"";"";5;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a505660b";72.0;4.0;"2025-02-10";72;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a50d49b3";65.0;3.0;"2025-02-24";36;"";"2025-02-19";65.0;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a56c84b4";55.0;2.0;"2025-09-09";38;"";"2025-02-19";46.67;"";"2025-03-03";35.0;"";"2025-07-11";46.67;"";"2025-09-03";55.0;"DA ";"2025-09-16"
"a5a24703";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a6043b13";63.3;3.0;"2025-09-09";46;"";"2025-02-19";38.33;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";63.3;"DA ";"2025-09-16"
"a61ac55c";57.0;2.0;"2025-02-10";57;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a6292ba2";60.0;3.0;"2025-09-09";12;"";"2025-02-19";10.0;"";"2025-03-03";40.0;"";"2025-07-11";25.0;"";"2025-09-03";60.0;"DA ";"2025-09-16"
"a6c04e53";69.0;3.0;"2025-02-10";69;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
