"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"87d0fac3";57.0;3.0;"2021-06-28";57.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"88190f07";70.0;4.0;"2021-06-28";70.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8947c866";51.7;2.0;"2021-09-06";38.0;"";"2021-07-06";30.0;"";"2021-07-15";51.7;"DA";"2021-09-10";0.0;"";"2021-09-10"
"8967420f";55.0;3.0;"2021-06-28";55.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8acb52b1";"";"";"";10.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8acf86ed";"";"";"";6.0;"";"2021-05-11";0.0;"";"2021-04-13";21.7;"";"2021-09-10";0.0;"";"2021-09-10"
"8ae17533";"";"";"";0.0;"";"2021-05-11";3.3;"";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8aeb033e";58.0;3.0;"2021-06-28";58.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8b295a69";48.3;2.0;"2021-09-06";33.0;"";"2021-07-06";36.7;"";"2021-07-15";48.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"8b2b55f6";64.0;3.0;"2021-06-28";64.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8b3dc02d";61.0;3.0;"2021-06-28";61.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8b4b1a4f";75.0;4.0;"2021-06-28";75.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8b9fae23";82.0;4.0;"2021-06-28";82.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8be68163";"";"";"";2.0;"";"2021-05-11";5.0;"";"2021-07-15";8.3;"";"2021-09-10";0.0;"";"2021-09-10"
"8c20ed23";"";"";"";8.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8c22e324";51.0;2.0;"2021-06-28";51.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8c393ae6";64.0;3.0;"2021-06-28";64.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8c7c75b8";"";"";"";0.0;"";"2021-05-11";40.0;"";"2021-07-15";20.0;"";"2021-09-10";13.3;"";"2021-09-15"
"8c7d02b6";75.0;4.0;"2021-09-06";0.0;"";"2021-05-11";23.3;"";"2021-07-15";75.0;"DA";"2021-09-10";0.0;"";"2021-09-10"
"8d4ef27d";78.3;4.0;"2021-07-12";62.0;"DA";"2021-07-06";78.3;"DA";"2021-07-18";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8d5e8089";74.0;4.0;"2021-06-28";74.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8e00e49d";58.0;3.0;"2021-06-28";58.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8e017e0e";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8e5be745";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8f2a2fcb";50.0;2.0;"2021-06-28";50.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8fc67ea5";"";"";"";30.0;"";"2021-07-06";31.7;"";"2021-07-15";8.3;"";"2021-09-10";0.0;"";"2021-09-10"
"90a248d7";58.3;3.0;"2021-09-06";29.0;"";"2021-07-06";26.7;"";"2021-07-15";58.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"90e85675";87.0;5.0;"2021-06-28";87.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9124ec44";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9164ec0f";"";"";"";4.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"922b6e14";49.0;2.0;"2021-06-28";49.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9250d980";46.7;2.0;"2021-09-06";43.0;"";"2021-07-08";36.7;"";"2021-07-15";46.7;"DA";"2021-09-10";0.0;"";"2021-09-10"
"92570f21";55.0;3.0;"2021-09-14";38.0;"";"2021-07-06";10.0;"";"2021-07-15";33.3;"";"2021-09-10";55.0;"DA";"2021-09-15"
"92bfc59a";74.0;4.0;"2021-06-28";74.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"92e5f410";56.7;3.0;"2021-09-06";0.0;"";"2021-05-11";18.3;"";"2021-07-15";56.7;"DA";"2021-09-10";0.0;"";"2021-09-10"
"93189e37";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";21.7;"";"2021-09-15"
"933b0ba9";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9405bcc1";71.0;4.0;"2021-06-28";71.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9436b3a0";59.0;3.0;"2021-06-28";59.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"94a3c78a";"";"";"";11.0;"";"2021-05-11";28.3;"";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"94c0a43b";55.0;3.0;"2021-06-28";55.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"94d92a08";49.0;2.0;"2021-06-28";49.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"951e9a7e";47.0;2.0;"2021-06-28";47.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9541b18a";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"955b226d";"";"";"";18.0;"";"2021-07-06";35.0;"";"2021-07-15";25.0;"";"2021-09-10";16.7;"";"2021-09-15"
"960b0b50";56.0;3.0;"2021-06-28";56.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"96256a7d";45.0;2.0;"2021-09-06";23.0;"";"2021-07-06";28.3;"";"2021-07-15";45.0;"DA";"2021-09-12";0.0;"";"2021-09-10"
"962a59dc";78.0;4.0;"2021-06-28";78.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"970da6cc";50.0;2.0;"2021-06-28";50.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"972812c3";56.0;3.0;"2021-06-28";56.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"973ffceb";85.0;5.0;"2021-06-28";85.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"975858fb";"";"";"";3.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"97c51297";50.0;2.0;"2021-07-12";39.0;"";"2021-07-06";50.0;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"97e2db2d";78.0;4.0;"2021-06-28";78.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"97e9706f";"";"";"";35.0;"";"2021-07-06";0.0;"";"2021-04-13";1.7;"";"2021-09-10";0.0;"";"2021-09-10"
"98b659ed";64.0;3.0;"2021-06-28";64.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"98b99b97";48.0;2.0;"2021-06-28";48.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"98ec3fdb";55.0;3.0;"2021-06-28";55.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"990c1a64";57.0;3.0;"2021-06-28";57.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"993ce4d2";52.0;2.0;"2021-06-28";52.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"994d9faa";52.0;2.0;"2021-06-28";52.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"998c22c1";52.0;2.0;"2021-06-28";52.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9a3fa33d";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9a6def38";54.0;2.0;"2021-06-28";54.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9ab2f476";64.0;3.0;"2021-06-28";64.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9ad2f83e";80.0;4.0;"2021-06-28";80.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9b518b51";59.0;3.0;"2021-06-28";59.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9bc12be0";89.0;5.0;"2021-06-28";89.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9c26836e";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9c2da4f3";"";"";"";5.0;"";"2021-05-11";0.0;"";"2021-04-13";11.7;"";"2021-09-10";28.3;"";"2021-09-15"
"9c397d72";52.0;2.0;"2021-06-28";52.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9c552410";74.0;4.0;"2021-06-28";74.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9c95d353";53.0;2.0;"2021-06-28";53.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9cdabdb1";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";33.3;"";"2021-09-10";35.0;"";"2021-09-15"
"9d434768";83.0;4.0;"2021-06-28";83.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9d6262ea";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9daca8e3";64.0;3.0;"2021-06-28";64.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9df07f86";45.0;2.0;"2021-09-06";33.0;"";"2021-07-06";0.0;"";"2021-04-13";45.0;"DA";"2021-09-10";0.0;"";"2021-09-10"
"9e5d4409";"";"";"";2.0;"";"2021-05-11";0.0;"";"2021-04-13";11.7;"";"2021-09-10";21.7;"";"2021-09-15"
"9f168a19";87.0;5.0;"2021-06-28";87.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9f375c03";45.0;2.0;"2021-09-14";18.0;"";"2021-07-06";21.7;"";"2021-07-15";23.3;"";"2021-09-10";45.0;"DA";"2021-09-15"
"9f8d9a4e";"";"";"";5.0;"";"2021-05-11";0.0;"";"2021-04-13";1.7;"";"2021-09-10";0.0;"";"2021-09-10"
"9fe48fe3";93.0;5.0;"2021-06-28";93.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"9feb8f4d";46.0;2.0;"2021-06-28";46.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a01234a7";58.0;3.0;"2021-06-28";58.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a0539ca9";55.0;3.0;"2021-06-28";55.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a0664ca1";59.0;3.0;"2021-06-28";59.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a0cc091f";"";"";"";14.0;"";"2021-05-11";21.7;"";"2021-07-15";1.7;"";"2021-09-10";0.0;"";"2021-09-10"
"a1333bab";"";"";"";27.0;"";"2021-07-06";30.0;"";"2021-07-15";11.7;"";"2021-09-10";23.3;"";"2021-09-15"
"a1421776";"";"";"";28.0;"";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a150014f";45.0;2.0;"2021-09-06";30.0;"";"2021-07-06";30.0;"";"2021-07-15";45.0;"DA";"2021-09-10";0.0;"";"2021-09-10"
"a20abbd6";45.0;2.0;"2021-07-12";39.0;"";"2021-07-06";45.0;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a24fd12c";48.0;2.0;"2021-06-28";48.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a2571506";56.0;3.0;"2021-06-28";56.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a34aeab5";46.7;2.0;"2021-07-12";37.0;"";"2021-07-06";46.7;"DA";"2021-07-18";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a38dfe70";63.0;3.0;"2021-06-28";63.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a3cb2c2c";55.0;3.0;"2021-06-28";55.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a43cc245";62.0;3.0;"2021-06-28";62.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a44e449a";77.0;4.0;"2021-06-28";77.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a46f4970";69.0;3.0;"2021-06-28";69.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a4976410";46.7;2.0;"2021-09-06";12.0;"";"2021-05-11";25.0;"";"2021-07-15";46.7;"DA";"2021-09-10";0.0;"";"2021-09-10"
"a4e0622b";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a51514c0";45.0;2.0;"2021-07-12";38.0;"";"2021-07-06";45.0;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a58180fc";"";"";"";1.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a5e2e9e4";49.0;2.0;"2021-06-28";49.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a5f9ae59";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a660bd79";"";"";"";38.0;"";"2021-07-06";33.3;"";"2021-07-15";36.7;"";"2021-09-10";0.0;"";"2021-09-10"
"a7116de2";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a7ed8e9d";45.0;2.0;"2021-09-14";23.0;"";"2021-07-06";21.7;"";"2021-07-15";38.3;"";"2021-09-10";45.0;"DA";"2021-09-15"
"a7ee8504";78.0;4.0;"2021-06-28";78.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a800f8d3";48.3;2.0;"2021-09-06";38.0;"";"2021-07-06";33.3;"";"2021-07-15";48.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"a8263b94";50.0;2.0;"2021-09-14";20.0;"";"2021-07-06";25.0;"";"2021-07-15";31.7;"";"2021-09-10";50.0;"DA";"2021-09-15"
"a86f29a0";74.0;4.0;"2021-06-28";74.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a8ff6392";59.0;3.0;"2021-06-28";59.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a9670453";59.0;3.0;"2021-06-28";59.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a994fd5e";64.0;3.0;"2021-06-28";64.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"a9f7d8c9";64.0;3.0;"2021-06-28";64.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"aa1fcddc";64.0;3.0;"2021-06-28";64.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"aa5cd318";53.3;2.0;"2021-07-12";0.0;"";"2021-05-11";53.3;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"aac7433e";56.0;3.0;"2021-06-28";56.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"aacf2d99";53.0;2.0;"2021-06-28";53.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"ab4cbb5e";"";"";"";6.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"ab695321";65.0;3.0;"2021-06-28";65.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"ab8b289f";86.0;5.0;"2021-06-28";86.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"ab9531c1";51.7;2.0;"2021-09-14";28.0;"";"2021-07-06";35.0;"";"2021-07-15";36.7;"";"2021-09-10";51.7;"DA";"2021-09-15"
"abddaa14";56.0;3.0;"2021-06-28";56.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"ac0e6aba";"";"";"";6.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"acffda1b";88.3;5.0;"2021-09-06";0.0;"";"2021-05-11";45.0;"DA";"2021-07-15";88.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"ad150e0e";56.7;3.0;"2021-09-06";33.0;"";"2021-07-06";36.7;"";"2021-07-15";56.7;"DA";"2021-09-10";0.0;"";"2021-09-10"
"ad4ed138";70.0;4.0;"2021-06-28";70.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"adb276fa";"";"";"";26.0;"";"2021-07-06";0.0;"";"2021-04-13";10.0;"";"2021-09-10";0.0;"";"2021-09-10"
"ae69e730";62.0;3.0;"2021-06-28";62.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"aee1071c";56.0;3.0;"2021-06-28";56.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"af5de36b";"";"";"";2.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b028b159";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";26.7;"";"2021-09-10";0.0;"";"2021-09-10"
"b092e40f";46.0;2.0;"2021-06-28";46.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b0e89bbb";65.0;3.0;"2021-06-28";65.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b193941d";70.0;4.0;"2021-06-28";70.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b1dc7f31";51.0;2.0;"2021-06-28";51.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b243c446";60.0;3.0;"2021-06-28";60.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b25dcca0";62.0;3.0;"2021-06-28";62.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b2989338";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b2d14950";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b2d2f0cf";81.0;4.0;"2021-06-28";81.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b3149b0c";"";"";"";4.0;"";"2021-05-17";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b31e1ac7";"";"";"";20.0;"";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b33f035d";78.0;4.0;"2021-06-28";78.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b393c1ae";76.0;4.0;"2021-06-28";76.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b3ab569a";65.0;3.0;"2021-06-28";65.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b3b890ef";86.0;5.0;"2021-06-28";86.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b3dec869";45.0;2.0;"2021-09-06";41.0;"";"2021-07-06";28.3;"";"2021-07-15";45.0;"DA";"2021-09-10";0.0;"";"2021-09-10"
"b420367b";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b44e5b04";67.0;3.0;"2021-06-28";67.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b559a4d2";45.0;2.0;"2021-09-06";34.0;"";"2021-07-06";18.3;"";"2021-07-15";45.0;"DA";"2021-09-12";0.0;"";"2021-09-10"
"b579395b";72.0;4.0;"2021-06-28";72.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b5bbe8a7";47.0;2.0;"2021-06-28";47.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b5bee63f";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b68eb260";57.0;3.0;"2021-06-28";57.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b6a119a5";51.7;2.0;"2021-07-12";42.0;"";"2021-07-06";51.7;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b6bda259";"";"";"";10.0;"";"2021-05-11";10.0;"";"2021-07-15";0.0;"";"2021-04-13";13.3;"";"2021-09-15"
"b6f3be1f";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";13.3;"";"2021-09-10";0.0;"";"2021-09-10"
"b711ea39";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b7418516";"";"";"";2.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b782f8cd";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b7985715";57.0;3.0;"2021-06-28";57.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b79af034";45.0;2.0;"2021-09-14";8.0;"";"2021-07-06";21.7;"";"2021-07-15";28.3;"";"2021-09-10";45.0;"DA";"2021-09-15"
"b7bbf6ca";55.0;3.0;"2021-06-28";55.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b821acf8";"";"";"";3.0;"";"2021-05-11";3.3;"";"2021-07-15";5.0;"";"2021-09-10";0.0;"";"2021-09-10"
"b896deab";"";"";"";7.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b98105e9";55.0;3.0;"2021-09-06";17.0;"";"2021-07-06";35.0;"";"2021-07-15";55.0;"DA";"2021-09-12";0.0;"";"2021-09-10"
"b991aed7";56.0;3.0;"2021-06-28";56.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b9b41392";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"b9bd104d";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
