"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok (ljetni) - bodovi";"2. ispitni rok (ljetni) - prolaz";"2. ispitni rok (ljetni) - vrijeme";"2. ispitni rok (jesenski) - bodovi";"2. ispitni rok (jesenski) - prolaz";"2. ispitni rok (jesenski) - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"720d38db";46.0;2.0;"2019-02-04";46;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"72551266";50.0;2.0;"2019-09-04";32;"";"2019-02-11";0.0;"";"2019-02-14";0.0;"";"2019-07-09";50.0;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"729d80b7";97.0;5.0;"2019-02-04";97;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"72df40c5";47.0;2.0;"2019-02-04";47;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"74b08cc7";85.0;5.0;"2019-02-04";85;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"74f34814";"";"";"";21;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7522f5da";57.81;3.0;"2019-09-04";41;"";"2019-02-08";26.56;"";"2019-02-21";0.0;"";"2019-07-09";57.81;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"75410485";47.0;2.0;"2019-02-04";47;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"75635e59";60.0;3.0;"2019-02-04";60;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"75b65737";"";"";"";36;"";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"764048a2";"";"";"";21;"";"2019-02-08";17.19;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"76777487";66.0;3.0;"2019-02-04";66;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7688574d";87.0;5.0;"2019-02-04";87;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"769a2165";76.56;4.0;"2019-09-04";17;"";"2018-12-05";20.31;"";"2019-02-21";0.0;"";"2019-07-09";76.56;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"76d08eca";56.0;3.0;"2019-02-04";56;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"773cfbf7";51.0;2.0;"2019-02-04";51;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"789bf81b";53.0;2.0;"2019-02-04";53;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7903bdd7";"";"";"";24;"";"2019-02-08";15.63;"";"2019-02-21";25.0;"";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"797e5a95";78.13;4.0;"2019-09-04";36;"";"2019-02-08";40.63;"";"2019-02-21";0.0;"";"2019-07-09";78.13;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"79e59186";51.56;2.0;"2019-02-18";41;"";"2019-02-08";51.56;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7adc598b";56.0;3.0;"2019-02-04";56;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7b8d41a8";74.0;4.0;"2019-02-04";74;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7bb3d1ba";93.0;5.0;"2019-02-04";93;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7d6f7aa1";"";"";"";17;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7da80a5d";45.31;2.0;"2019-09-04";26;"";"2019-02-08";26.56;"";"2019-02-21";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"7e28f95c";67.0;3.0;"2019-02-04";67;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7e547a02";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"7ff21b1b";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"807764d8";47.0;2.0;"2019-02-04";47;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"809cc001";68.0;3.0;"2019-02-04";68;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"809e7746";"";"";"";38;"";"2019-02-08";29.69;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"80da3a31";62.0;3.0;"2019-02-04";62;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"811e56ce";56.0;3.0;"2019-02-04";56;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"811f498d";46.0;2.0;"2019-02-04";46;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"81745f7a";"";"";"";40;"";"2019-02-08";31.25;"";"2019-02-21";0.0;"";"2019-07-09";31.25;"";"2019-09-06";0.0;"";"2019-09-16"
"81f36e30";73.44;4.0;"2019-09-04";35;"";"2019-02-08";26.56;"";"2019-02-21";0.0;"";"2019-07-09";73.44;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"8227e921";63.0;3.0;"2019-02-04";63;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"823c1f4f";56.25;3.0;"2019-02-18";41;"";"2019-02-08";56.25;"DA ";"2019-02-22";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8246eaed";66.0;3.0;"2019-02-04";66;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"825d4cae";71.0;4.0;"2019-02-04";71;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"83259b18";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8362823d";64.0;3.0;"2019-02-04";64;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"83632380";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8391057a";"";"";"";14;"";"2019-02-08";31.25;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"852dd201";68.0;3.0;"2019-02-04";68;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"853a6f8b";79.0;4.0;"2019-02-04";79;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"85f8ed6a";45.31;2.0;"2019-02-18";42;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"86cb8df6";48.0;2.0;"2019-02-04";48;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"870c8226";50.0;2.0;"2019-02-04";50;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"875ffe19";50.0;2.0;"2019-02-18";40;"";"2019-02-08";50.0;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"881b5e33";83.0;4.0;"2019-02-04";83;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"88225b0d";76.0;4.0;"2019-02-04";76;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"884ab233";"";"";"";10;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"894cdb1a";90.0;5.0;"2019-02-04";90;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8ae17533";"";"";"";14;"";"2019-02-08";3.13;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8b0f493d";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8ba43338";"";"";"";40;"";"2019-02-08";21.88;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8bdccc54";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8bdd199e";70.31;4.0;"2019-02-18";35;"";"2018-12-05";70.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8bf0bf65";61.0;3.0;"2019-02-04";61;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8ca98fb7";63.0;3.0;"2019-02-04";63;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8ccc82dc";56.25;3.0;"2019-09-17";27;"";"2019-02-08";35.94;"";"2019-02-21";31.25;"";"2019-07-16";0.0;"";"2019-07-09";56.25;"DA ";"2019-09-18"
"8d34093c";92.0;5.0;"2019-02-04";92;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8d5df139";77.0;4.0;"2019-02-04";77;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8e156b69";"";"";"";7;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8e485092";51.56;2.0;"2019-09-04";36;"";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";51.56;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"8e5be745";"";"";"";3;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"8e620380";46.0;2.0;"2019-02-04";46;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9014f11b";57.81;3.0;"2019-02-18";14;"";"2018-12-05";57.81;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9016313d";62.0;3.0;"2019-02-04";62;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9077805c";73.0;4.0;"2019-02-04";73;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"90fb085c";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"917bc988";65.0;3.0;"2019-02-04";65;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"91d4ad1a";75.0;4.0;"2019-02-04";75;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"926a9435";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9342f7ce";88.0;5.0;"2019-02-04";88;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"93c7a5a7";60.0;3.0;"2019-02-04";60;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"943f7260";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9479953b";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9483dee4";73.0;4.0;"2019-02-04";73;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"94d664c1";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"94f44d4c";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"95519290";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9594e053";"";"";"";40;"";"2019-02-08";25.0;"";"2019-02-21";18.75;"";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"95e9f0f9";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9648a4ca";"";"";"";16;"";"2019-02-08";14.06;"";"2019-02-21";23.44;"";"2019-07-16";0.0;"";"2019-07-09";32.81;"";"2019-09-18"
"96a1a562";81.0;4.0;"2019-02-04";81;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"96e29dcc";47.0;2.0;"2019-02-04";47;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"97604eb4";66.0;3.0;"2019-02-04";66;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9783a735";56.0;3.0;"2019-02-04";56;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"97bec9a9";"";"";"";14;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"97d04429";47.0;2.0;"2019-02-04";47;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9956e109";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9965acca";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"99f9524c";58.0;3.0;"2019-02-04";58;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"99fbcdbb";52.0;2.0;"2019-02-04";52;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9a4547ce";60.94;3.0;"2019-09-04";24;"";"2019-02-08";31.25;"";"2019-02-21";0.0;"";"2019-07-09";60.94;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"9a6bc524";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9b147a37";"";"";"";41;"";"2019-02-08";35.94;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9ca68d0b";"";"";"";20;"";"2019-02-08";12.5;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9cc19554";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9cdabdb1";48.44;2.0;"2019-09-04";37;"";"2019-02-08";28.13;"";"2019-02-21";0.0;"";"2019-07-09";48.44;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"9d927ebe";77.0;4.0;"2019-02-04";77;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9daf6ca8";"";"";"";27;"";"2019-02-08";14.06;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9dee39c6";66.0;3.0;"2019-02-04";66;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9df21ab9";71.0;4.0;"2019-02-04";71;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9dfea0bb";"";"";"";26;"";"2019-02-08";26.56;"";"2019-02-21";0.0;"";"2019-07-09";25.0;"";"2019-09-06";0.0;"";"2019-09-16"
"9e01a1ad";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9e05ef5f";51.0;2.0;"2019-02-04";51;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9e88945e";63.0;3.0;"2019-02-04";63;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9f1d83d0";45.31;2.0;"2019-02-18";37;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9fb3c1d2";68.0;3.0;"2019-02-04";68;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9fcba799";62.0;3.0;"2019-02-04";62;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"9ff413b5";64.0;3.0;"2019-02-04";64;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a047162f";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a104861c";62.0;3.0;"2019-02-04";62;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a1ee6723";66.0;3.0;"2019-02-04";66;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a1f8731c";"";"";"";17;"";"2018-12-05";7.81;"";"2019-02-21";39.06;"";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a2539214";45.31;2.0;"2019-02-18";42;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a3608f7f";51.0;2.0;"2019-02-04";51;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a378ecf7";56.25;3.0;"2019-07-10";34;"";"2019-02-08";21.88;"";"2019-02-21";56.25;"DA ";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a3ef1752";56.0;3.0;"2019-02-04";56;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a466c836";48.44;2.0;"2019-09-04";3;"";"2018-12-05";21.88;"";"2019-02-21";0.0;"";"2019-07-09";48.44;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"a5530aa8";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a55af577";57.81;3.0;"2019-07-10";35;"";"2018-12-05";0.0;"";"2019-02-14";57.81;"DA ";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a5756d4a";60.94;3.0;"2019-09-04";30;"";"2019-02-08";28.13;"";"2019-02-21";0.0;"";"2019-07-09";60.94;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"a5c9dca5";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a6bbfede";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a6bcd352";57.0;3.0;"2019-02-04";57;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a6cda8fd";64.0;3.0;"2019-02-04";64;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a70b8237";"";"";"";21;"";"2018-12-05";23.44;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a71a3673";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a71baac8";72.0;4.0;"2019-02-04";72;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a7e09e9f";66.0;3.0;"2019-02-04";66;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a7e69c73";59.0;3.0;"2019-02-04";59;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a80e3a6e";58.0;3.0;"2019-02-04";58;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a865a374";"";"";"";0;"";"2018-11-21";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";25.0;"";"2019-09-18"
"a874971b";"";"";"";13;"";"2019-02-08";14.06;"";"2019-02-21";23.44;"";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"a8e73d03";77.0;4.0;"2019-02-04";77;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"aa0df3af";58.0;3.0;"2019-02-04";58;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"aa41e039";45.31;2.0;"2019-09-04";24;"";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"aa9eb00d";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ab1fd19e";64.0;3.0;"2019-02-04";64;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ab3a2a6b";"";"";"";22;"";"2019-02-08";15.63;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ac29f1b3";45.31;2.0;"2019-02-18";37;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ac3a6990";65.0;3.0;"2019-02-04";65;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ac5039be";46.0;2.0;"2019-02-04";46;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
