"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"69c4dd72";61.0;3.0;"2024-06-18";61.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"69ca332e";52.0;2.0;"2024-06-18";52.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"69f179de";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6a67c4be";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6aeaafdc";"";"";"";44.0;"";"2024-06-26";36.7;"";"2024-07-10";31.7;"";"2024-09-03";33.3;"";"2024-09-13"
"6b11f460";51.7;2.0;"2024-09-10";40.0;"";"2024-06-26";25.0;"";"2024-07-10";35.0;"";"2024-09-03";51.7;"DA";"2024-09-13"
"6b24bc3b";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6b833d37";"";"";"";40.0;"";"2024-06-26";0.0;"";"2024-04-10";38.3;"";"2024-09-03";23.3;"";"2024-09-13"
"6bb552c4";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6c034b42";53.3;2.0;"2024-08-27";46.0;"";"2024-06-26";30.0;"";"2024-07-10";53.3;"DA";"2024-09-03";0.0;"";"2024-04-10"
"6c0aec1b";"";"";"";44.0;"";"2024-06-26";28.3;"";"2024-07-10";25.0;"";"2024-09-03";46.7;"";"2024-09-13"
"6c963e3d";54.0;2.0;"2024-06-18";54.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6d826a14";51.7;2.0;"2024-08-27";47.0;"";"2024-06-28";36.7;"";"2024-07-10";51.7;"DA";"2024-09-05";0.0;"";"2024-04-10"
"6ddd5bde";"";"";"";10.0;"";"2024-06-25";0.0;"";"2024-04-10";31.7;"";"2024-09-03";10.0;"";"2024-09-13"
"6dea999f";51.0;2.0;"2024-06-18";51.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6ea9dec4";88.0;5.0;"2024-06-18";88.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6f6b2c2a";56.7;2.0;"2024-08-27";44.0;"";"2024-06-26";38.3;"";"2024-07-10";56.7;"DA";"2024-09-03";0.0;"";"2024-04-10"
"6fd38a3e";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6fe70c96";58.0;3.0;"2024-06-18";58.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7015814b";"";"";"";40.0;"";"2024-06-26";15.0;"";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"70927dbf";"";"";"";33.0;"";"2024-06-26";35.0;"";"2024-07-12";38.3;"";"2024-09-03";40.0;"";"2024-09-13"
"70ef8645";91.0;5.0;"2024-06-18";91.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7111c8ea";"";"";"";41.0;"";"2024-06-26";11.7;"";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"719ce440";"";"";"";3.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"71a0a734";"";"";"";10.0;"";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";25.0;"";"2024-09-13"
"720340eb";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7245bcf7";63.0;3.0;"2024-06-18";63.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"725e0979";"";"";"";3.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7275e472";54.0;2.0;"2024-06-18";54.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"72cb1c0c";"";"";"";39.0;"";"2024-06-26";26.7;"";"2024-07-10";15.0;"";"2024-09-03";21.7;"";"2024-09-13"
"72ff1696";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"73202c7a";78.0;4.0;"2024-06-18";78.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"74149eb1";62.0;3.0;"2024-06-18";62.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"74155d14";"";"";"";37.0;"";"2024-06-26";28.3;"";"2024-07-10";33.3;"";"2024-09-03";30.0;"";"2024-09-13"
"749111a1";65.0;3.0;"2024-06-18";65.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"74a0f0ed";"";"";"";43.0;"";"2024-06-26";0.0;"";"2024-04-10";31.7;"";"2024-09-03";33.3;"";"2024-09-13"
"74d3ea97";"";"";"";0.0;"";"2024-04-05";5.0;"";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"74d5f9b8";"";"";"";43.0;"";"2024-06-26";26.7;"";"2024-07-10";15.0;"";"2024-09-03";0.0;"";"2024-04-10"
"74e03a31";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"751de509";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7537cb43";58.0;3.0;"2024-06-18";58.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"754c6746";"";"";"";11.0;"";"2024-06-25";13.3;"";"2024-07-10";28.3;"";"2024-09-03";23.3;"";"2024-09-13"
"756ddc25";"";"";"";20.0;"";"2024-06-26";0.0;"";"2024-04-10";26.7;"";"2024-09-03";16.7;"";"2024-09-13"
"759a3b02";56.0;2.0;"2024-06-18";56.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"759bec0c";"";"";"";32.0;"";"2024-06-26";13.3;"";"2024-07-10";8.3;"";"2024-09-03";8.3;"";"2024-09-13"
"75c5ded8";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"75e1edc6";"";"";"";3.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"75f2e773";"";"";"";16.0;"";"2024-06-25";6.7;"";"2024-07-10";35.0;"";"2024-09-03";13.3;"";"2024-09-13"
"761b11ee";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"761d296a";"";"";"";18.0;"";"2024-06-25";16.7;"";"2024-07-10";28.3;"";"2024-09-03";13.3;"";"2024-09-13"
"7637d143";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"763a4754";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"76ed1e3e";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"76edebfb";90.0;5.0;"2024-06-18";90.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"770b1267";"";"";"";48.0;"";"2024-06-26";41.7;"";"2024-07-10";40.0;"";"2024-09-03";11.7;"";"2024-09-13"
"770e8dac";71.0;3.0;"2024-06-18";71.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"772b70dd";53.0;2.0;"2024-06-18";53.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7731b4fe";"";"";"";7.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"775d8389";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"77850feb";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"77a96bb5";61.0;3.0;"2024-06-18";61.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"781f4305";64.0;3.0;"2024-06-18";64.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"78b2bbf9";65.0;3.0;"2024-06-18";65.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"78c77a01";60.0;3.0;"2024-06-18";60.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"793190f8";"";"";"";17.0;"";"2024-06-25";0.0;"";"2024-04-10";8.3;"";"2024-09-03";0.0;"";"2024-04-10"
"7947b0c8";"";"";"";16.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"794cb94a";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"79baea61";"";"";"";2.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7a93cc28";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7a9b4978";"";"";"";2.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7b071e5c";"";"";"";40.0;"";"2024-06-26";6.7;"";"2024-07-10";10.0;"";"2024-09-03";10.0;"";"2024-09-13"
"7b6a0c68";"";"";"";3.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7b7866e2";73.0;4.0;"2024-06-18";73.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7c0503a8";63.0;3.0;"2024-06-18";63.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7c06662d";"";"";"";9.0;"";"2024-06-25";0.0;"";"2024-04-10";26.7;"";"2024-09-03";10.0;"";"2024-09-13"
"7cb79fe3";77.0;4.0;"2024-06-18";77.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7ce88e25";50.0;2.0;"2024-09-10";34.0;"";"2024-06-26";35.0;"";"2024-07-10";33.3;"";"2024-09-03";50.0;"DA";"2024-09-15"
"7cea8f11";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7d05f35c";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7d0fa340";54.0;2.0;"2024-06-18";54.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7d2dd790";72.0;4.0;"2024-06-18";72.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7d3b09ca";55.0;2.0;"2024-06-18";55.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7d6b9261";60.0;3.0;"2024-06-18";60.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7db98ab8";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";8.3;"";"2024-09-03";0.0;"";"2024-04-10"
"7e2f81c5";"";"";"";23.0;"";"2024-06-26";13.3;"";"2024-07-10";11.7;"";"2024-09-03";5.0;"";"2024-09-13"
"7ed4faa4";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7eeda231";72.0;4.0;"2024-06-18";72.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7efe1a6f";"";"";"";20.0;"";"2024-06-25";0.0;"";"2024-04-10";35.0;"";"2024-09-03";20.0;"";"2024-09-13"
"7f1ca5bc";"";"";"";2.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7f24ee52";"";"";"";34.0;"";"2024-06-26";18.3;"";"2024-07-10";23.3;"";"2024-09-03";10.0;"";"2024-09-13"
"7f995a63";"";"";"";12.0;"";"2024-06-25";1.7;"";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"7f9abce7";"";"";"";31.0;"";"2024-06-26";23.3;"";"2024-07-10";35.0;"";"2024-09-03";41.7;"";"2024-09-13"
"7fbb0cfb";75.0;4.0;"2024-06-18";75.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"800d1185";"";"";"";23.0;"";"2024-06-26";0.0;"";"2024-04-10";10.0;"";"2024-09-03";8.3;"";"2024-09-13"
"809fd362";"";"";"";20.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"80ce68c1";57.0;2.0;"2024-06-18";57.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"80f059c0";94.0;5.0;"2024-06-18";94.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"836eea1d";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"838e6529";65.0;3.0;"2024-06-18";65.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8396c45e";"";"";"";46.0;"";"2024-06-26";20.0;"";"2024-07-10";41.7;"";"2024-09-03";36.7;"";"2024-09-13"
"83db1fb8";50.0;2.0;"2024-08-27";41.0;"";"2024-06-26";43.3;"";"2024-07-12";50.0;"DA";"2024-09-03";0.0;"";"2024-04-10"
"843e4e54";51.0;2.0;"2024-06-18";51.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8447c79a";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"84c8b2fd";50.0;2.0;"2024-07-02";40.0;"";"2024-06-26";50.0;"DA";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"850fcce5";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"85416d37";77.0;4.0;"2024-06-18";77.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8592d5b0";58.0;3.0;"2024-06-18";58.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"86d02c33";"";"";"";34.0;"";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"875a6e30";51.7;2.0;"2024-07-02";39.0;"";"2024-06-26";51.7;"DA";"2024-07-12";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8798186d";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"87cfd53f";"";"";"";36.0;"";"2024-06-26";33.3;"";"2024-07-10";41.7;"";"2024-09-03";11.7;"";"2024-09-13"
"87d182ec";65.0;3.0;"2024-06-18";65.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"87de2bbd";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";28.3;"";"2024-09-03";45.0;"";"2024-09-15"
"887a0437";51.7;2.0;"2024-08-27";49.0;"";"2024-06-28";0.0;"";"2024-04-10";51.7;"DA";"2024-09-06";0.0;"";"2024-04-10"
"88e8afbe";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"88f6f3e1";54.0;2.0;"2024-06-18";54.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8947df35";87.0;5.0;"2024-06-18";87.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8958d7c0";50.0;2.0;"2024-07-02";45.0;"";"2024-06-26";50.0;"DA";"2024-07-12";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"896f9c5c";51.0;2.0;"2024-06-18";51.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"898204aa";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"89b07dab";"";"";"";49.0;"";"2024-06-28";31.7;"";"2024-07-10";36.7;"";"2024-09-03";33.3;"";"2024-09-13"
"89b4b647";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8a742cf6";87.0;5.0;"2024-06-18";87.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8b28ca37";"";"";"";3.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8be11d6d";"";"";"";3.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8c1b1b67";55.0;2.0;"2024-06-18";55.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8c2055f5";"";"";"";7.0;"";"2024-06-25";8.3;"";"2024-07-10";8.3;"";"2024-09-03";16.7;"";"2024-09-13"
"8c862928";52.0;2.0;"2024-06-18";52.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8ceaf915";72.0;4.0;"2024-06-18";72.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8d14a9b6";78.0;4.0;"2024-06-18";78.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8d334646";"";"";"";15.0;"";"2024-06-25";16.7;"";"2024-07-10";21.7;"";"2024-09-03";6.7;"";"2024-09-13"
"8d4308fe";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8d9c85f4";63.0;3.0;"2024-06-18";63.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8dac810a";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8e147a2f";84.0;4.0;"2024-06-18";84.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8e69d86f";56.7;2.0;"2024-09-10";38.0;"";"2024-06-26";45.0;"";"2024-07-10";40.0;"";"2024-09-03";56.7;"DA";"2024-09-13"
"8e6a8bfb";87.0;5.0;"2024-06-18";87.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"8fd022fc";"";"";"";12.0;"";"2024-06-25";0.0;"";"2024-04-10";6.7;"";"2024-09-03";0.0;"";"2024-04-10"
"8ff726e7";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"901ffabd";81.0;4.0;"2024-06-18";81.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"90678ce9";"";"";"";44.0;"";"2024-06-26";18.3;"";"2024-07-10";18.3;"";"2024-09-03";16.7;"";"2024-09-13"
"909333b4";"";"";"";26.0;"";"2024-06-26";0.0;"";"2024-04-10";40.0;"";"2024-09-03";36.7;"";"2024-09-13"
"90a07db6";"";"";"";22.0;"";"2024-06-26";5.0;"";"2024-07-10";18.3;"";"2024-09-03";20.0;"";"2024-09-13"
"90abc741";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"91a35864";66.0;3.0;"2024-06-18";66.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"91a784b3";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"91d4eebb";55.0;2.0;"2024-06-18";55.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"926d8686";"";"";"";43.0;"";"2024-06-26";46.7;"";"2024-07-10";31.7;"";"2024-09-03";30.0;"";"2024-09-13"
"92c540a0";"";"";"";3.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"933df17e";87.0;5.0;"2024-06-18";87.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"93ac8f5e";"";"";"";34.0;"";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"93f97e47";"";"";"";29.0;"";"2024-06-26";18.3;"";"2024-07-10";28.3;"";"2024-09-03";23.3;"";"2024-09-13"
"9409cb59";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"9441c353";50.0;2.0;"2024-08-27";52.0;"DA";"2024-06-26";0.0;"";"2024-04-10";50.0;"DA";"2024-09-05";0.0;"";"2024-04-10"
"94a98c1b";83.0;4.0;"2024-06-18";83.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"94c010b9";72.0;4.0;"2024-06-18";72.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"94c6429e";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"94ee8f58";65.0;3.0;"2024-06-18";65.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"9507b970";69.0;3.0;"2024-06-18";69.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"955656d3";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"95d124c5";56.0;2.0;"2024-06-18";56.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"95d7c9d1";56.0;2.0;"2024-06-18";56.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"96a62453";62.0;3.0;"2024-06-18";62.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"96c6f4a9";92.0;5.0;"2024-06-18";92.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"970f7224";69.0;3.0;"2024-06-18";69.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"975858fb";"";"";"";15.0;"";"2024-06-25";20.0;"";"2024-07-10";43.3;"";"2024-09-03";25.0;"";"2024-09-13"
"979e70f1";84.0;4.0;"2024-06-18";84.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"97abd3fa";56.0;2.0;"2024-06-18";56.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"97b727e8";61.0;3.0;"2024-06-18";61.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"9812f833";"";"";"";19.0;"";"2024-06-26";0.0;"";"2024-04-10";23.3;"";"2024-09-03";0.0;"";"2024-04-10"
"99072861";56.0;2.0;"2024-06-18";56.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"991227a2";73.0;4.0;"2024-06-18";73.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"9914c3d3";"";"";"";44.0;"";"2024-06-26";8.3;"";"2024-07-10";15.0;"";"2024-09-03";6.7;"";"2024-09-13"
"993c402a";"";"";"";21.0;"";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"99cc29f8";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"99f09300";89.0;5.0;"2024-06-18";89.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"9a505adc";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"9a6e16e5";80.0;4.0;"2024-06-18";80.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"9aa50c2b";82.0;4.0;"2024-06-18";82.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
